,0
Water,1765
Forest,1173
Wetland,794
Grassland,723
Cropland,293
Built-up,290
Non_Water,264
Bareland,222
Shrubland,209
Non_Wetland,103
Lichens_and_Mosses,17
Permanent_ice_and_snow,1
