,0
Water,11574
Forest,10586
Shrubland,10362
Grassland,8132
Bareland,7748
Cropland,6702
Wetland,3979
Built-up,3037
Non_Wetland,1361
Non_Water,807
Permanent_ice_and_snow,13
Lichens_and_Mosses,6
