Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PNS_M_R,Permanent_ice_and_snow,4,5,0,0,4,0,2,0,0,5,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PNS_M_R,Wetland,0,5,0,6,26,31,57,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PNS_M_R,Grassland,0,7,3,0,9,1,31,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PNS_M_R,Water,0,0,32,21,38,0,61,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PNS_M_R,Forest,0,10,16,1,44,36,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PNS_M_R,Cropland,0,0,0,0,15,0,13,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PNS_M_R,Bareland,0,0,3,0,12,13,10,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PNS_M_R,Built-up,0,0,0,0,0,5,4,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PNS_M_R,Permanent_ice_and_snow,0,0,0,0,1,0,8,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PNS_M_R,Wetland,42,12,0,22,0,36,59,0,0,0,18
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PNS_M_R,Water,12,2,21,24,0,0,67,0,0,0,12
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PNS_M_R,Forest,18,15,3,8,0,26,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PNS_M_R,Cropland,1,0,0,0,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PNS_M_R,Built-up,1,7,1,11,0,10,11,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PNS_M_R,Grassland,0,4,3,2,0,2,6,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PNS_M_R,Bareland,0,1,0,0,0,3,1,0,0,0,1
