Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23MRN_M_R,Shrubland,328,127,111,74,63,203,150,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRN_M_R,Non_Wetland,5,7,1,0,0,4,26,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRN_M_R,Grassland,0,158,39,22,15,154,92,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRN_M_R,Bareland,191,55,0,27,27,48,34,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRN_M_R,Built-up,300,148,107,0,18,200,64,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRN_M_R,Water,469,48,171,6,0,268,257,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRN_M_R,Forest,513,168,52,45,35,0,140,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRN_M_R,Cropland,451,0,97,65,15,250,135,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRN_M_R,Wetland,390,82,42,5,149,174,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRN_M_R,Non_Water,5,2,0,0,3,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRN_M_R,Lichens_and_Mosses,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MRN_M_R,Permanent_ice_and_snow,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRN_M_R,Non_Wetland,9,0,2,1,3,1,7,10,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRN_M_R,Shrubland,113,0,49,60,61,26,14,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRN_M_R,Grassland,0,0,47,87,45,46,22,384,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRN_M_R,Cropland,475,0,156,236,67,58,20,470,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRN_M_R,Bareland,134,0,0,29,99,15,1,129,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRN_M_R,Built-up,176,0,74,0,44,15,0,222,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRN_M_R,Water,168,0,18,50,0,26,8,461,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRN_M_R,Forest,334,0,101,272,96,0,33,944,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRN_M_R,Non_Water,2,0,0,0,7,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRN_M_R,Wetland,119,0,4,20,263,71,0,623,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRN_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRN_M_R,Permanent_ice_and_snow,0,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRN_M_R,Wetland,0,0,0,0,1,0,0,0,472,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRN_M_R,Shrubland,0,0,0,0,0,0,0,0,272,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRN_M_R,Grassland,0,0,0,0,1,0,43,0,241,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRN_M_R,Water,0,0,0,0,0,0,382,0,315,0,0,0
