,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KLU_M_R,18191
AMAZON_EXTENSION_2024_WorldCover_2021_23KLU_M_R,17269
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KLU_M_R,17175
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KLU_M_R,16820
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KLU_M_R,16535
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KLU_M_R,14430
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KLU_M_R,6631
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KLU_M_R,2981
