Dataset,MajorityClass,Forest,Cropland,Bareland,Built-up,Wetland,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_22MFB_M_R,Grassland,324,26,62,65,59,8,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MFB_M_R,Non_Wetland,5,0,0,0,2,0,10,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MFB_M_R,Forest,0,8,48,62,111,58,750,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MFB_M_R,Cropland,132,0,23,21,1,1,177,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MFB_M_R,Wetland,290,0,55,6,0,95,579,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MFB_M_R,Bareland,169,2,0,36,31,153,598,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MFB_M_R,Built-up,105,0,21,0,0,1,134,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MFB_M_R,Water,515,0,178,0,281,0,577,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MFB_M_R,Non_Water,0,0,4,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MFB_M_R,Shrubland,20,0,4,4,4,3,43,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MFB_M_R,Permanent_ice_and_snow,5,0,3,0,0,0,14,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFB_M_R,Non_Wetland,3,0,1,0,6,2,3,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFB_M_R,Grassland,122,0,117,35,208,85,0,37,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFB_M_R,Cropland,37,0,27,4,29,2,143,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFB_M_R,Wetland,67,0,32,4,0,352,289,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFB_M_R,Bareland,93,0,0,4,249,340,423,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFB_M_R,Built-up,35,0,82,0,27,22,70,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFB_M_R,Forest,0,0,156,42,604,399,654,44,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFB_M_R,Non_Water,0,0,0,0,0,4,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFB_M_R,Water,135,0,54,16,368,0,372,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFB_M_R,Shrubland,6,0,6,1,7,8,16,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFB_M_R,Permanent_ice_and_snow,4,0,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFB_M_R,Grassland,0,0,0,0,94,12,0,0,493,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFB_M_R,Wetland,0,0,0,0,0,36,0,0,355,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFB_M_R,Forest,0,0,0,0,264,105,0,0,992,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFB_M_R,Bareland,0,0,0,0,238,20,0,0,268,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFB_M_R,Water,0,0,0,0,427,0,0,0,489,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFB_M_R,Shrubland,0,0,0,0,0,0,0,0,25,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFB_M_R,Built-up,0,0,0,0,19,0,0,0,49,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFB_M_R,Cropland,0,0,0,0,10,0,0,0,44,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFB_M_R,Wetland,14,57,268,0,0,227,264,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFB_M_R,Non_Wetland,0,1,3,0,10,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFB_M_R,Forest,0,100,678,54,464,264,634,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFB_M_R,Grassland,68,139,404,46,210,61,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFB_M_R,Built-up,1,30,163,0,22,1,55,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFB_M_R,Non_Water,0,2,1,0,0,3,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFB_M_R,Water,69,53,426,2,368,0,251,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFB_M_R,Shrubland,1,14,28,3,14,3,14,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFB_M_R,Bareland,1,327,0,4,23,201,132,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFB_M_R,Cropland,16,0,126,4,14,4,64,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFB_M_R,Permanent_ice_and_snow,0,4,17,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFB_M_R,Grassland,0,0,0,0,0,156,0,0,0,38,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFB_M_R,Bareland,0,0,0,0,0,424,0,0,0,228,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFB_M_R,Water,0,0,0,0,0,0,0,0,0,354,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFB_M_R,Wetland,0,0,0,0,0,356,0,0,0,218,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFB_M_R,Shrubland,0,0,0,0,0,7,0,0,0,5,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFB_M_R,Built-up,0,0,0,0,0,11,0,0,0,3,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFB_M_R,Forest,0,0,0,0,0,260,0,0,0,150,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFB_M_R,Cropland,0,0,0,0,0,21,0,0,0,2,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFB_M_R,Grassland,232,15,115,97,94,12,0,309,0,0,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFB_M_R,Wetland,102,0,62,4,0,36,43,78,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFB_M_R,Forest,0,5,229,139,264,105,428,380,0,0,13,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFB_M_R,Cropland,80,0,13,37,10,0,85,94,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFB_M_R,Bareland,116,2,0,152,238,20,249,254,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFB_M_R,Built-up,36,0,4,0,19,0,55,59,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFB_M_R,Water,212,0,211,76,427,0,192,239,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFB_M_R,Permanent_ice_and_snow,1,0,0,3,0,0,2,8,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFB_M_R,Grassland,181,447,29,168,42,123,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFB_M_R,Forest,0,286,12,280,112,351,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFB_M_R,Bareland,127,98,0,127,7,115,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFB_M_R,Shrubland,0,3,0,5,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFB_M_R,Wetland,186,72,46,54,0,193,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFB_M_R,Built-up,3,17,1,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFB_M_R,Water,97,56,109,19,118,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFB_M_R,Cropland,7,0,9,5,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFB_M_R,Permanent_ice_and_snow,1,2,0,11,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFB_M_R,Wetland,568,36,132,0,0,173,62,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFB_M_R,Forest,0,104,82,0,17,47,57,0,0,0,0,17
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFB_M_R,Water,478,1,246,0,67,0,6,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFB_M_R,Bareland,78,70,0,0,1,18,5,0,0,0,0,62
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFB_M_R,Built-up,63,19,9,0,0,6,3,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFB_M_R,Cropland,9,0,22,0,0,3,12,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFB_M_R,Grassland,353,146,153,0,41,97,0,0,0,0,0,37
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFB_M_R,Shrubland,6,1,1,0,0,0,0,0,0,0,0,0
