,0
Forest,36557
Grassland,30928
Water,29965
Wetland,26563
Built-up,22622
Bareland,16145
Cropland,15487
Shrubland,12673
Non_Wetland,8849
Non_Water,2554
Permanent_ice_and_snow,1205
Lichens_and_Mosses,30
