,0
Forest,15163
Cropland,9331
Water,9167
Grassland,8555
Shrubland,7807
Bareland,5129
Built-up,3731
Wetland,3062
Non_Wetland,1892
Non_Water,639
Permanent_ice_and_snow,7
Lichens_and_Mosses,1
