Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24MXV_M_R,Shrubland,525,138,99,110,101,32,120,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXV_M_R,Non_Wetland,1,0,0,0,0,0,27,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXV_M_R,Grassland,0,304,90,73,114,65,138,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXV_M_R,Bareland,1345,187,0,187,124,143,402,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXV_M_R,Built-up,730,241,283,0,192,56,72,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXV_M_R,Water,2597,550,1401,186,266,0,1176,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXV_M_R,Forest,1725,341,184,234,0,105,345,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXV_M_R,Cropland,1210,0,371,219,300,146,279,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXV_M_R,Non_Water,6,0,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXV_M_R,Wetland,1841,441,446,64,291,334,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXV_M_R,Lichens_and_Mosses,3,2,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MXV_M_R,Permanent_ice_and_snow,48,1,22,1,7,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXV_M_R,Non_Wetland,4,0,4,1,1,6,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXV_M_R,Shrubland,83,0,49,42,41,79,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXV_M_R,Grassland,0,0,164,138,126,160,0,397,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXV_M_R,Cropland,728,0,247,461,142,280,0,664,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXV_M_R,Bareland,450,0,0,437,110,907,2,286,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXV_M_R,Built-up,185,0,120,0,116,157,0,214,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXV_M_R,Water,407,0,472,435,314,0,34,700,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXV_M_R,Forest,388,0,404,357,0,336,6,1117,0,0,0,0
