Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Non_Wetland
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNA_M_R,Cropland,0,0,0,0,9,0,16,0,0,0,29
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNA_M_R,Forest,0,0,0,0,31,0,43,0,0,0,106
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNA_M_R,Wetland,0,0,0,0,7,0,0,0,0,0,146
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNA_M_R,Water,0,0,0,0,0,0,70,0,0,0,103
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNA_M_R,Bareland,0,0,0,0,22,0,38,0,0,0,89
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNA_M_R,Grassland,0,0,0,0,1,0,0,0,0,0,17
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNA_M_R,Grassland,0,14,2,5,7,14,17,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNA_M_R,Wetland,0,22,29,7,51,70,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNA_M_R,Bareland,0,34,0,34,82,87,85,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNA_M_R,Built-up,0,2,0,0,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNA_M_R,Water,0,34,114,13,0,117,155,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNA_M_R,Forest,0,51,33,38,75,0,78,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNA_M_R,Cropland,0,0,21,21,46,62,18,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNA_M_R,Cropland,14,0,17,0,10,20,7,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNA_M_R,Wetland,22,43,59,0,48,63,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNA_M_R,Bareland,2,28,0,0,29,21,5,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNA_M_R,Water,14,70,131,0,0,116,48,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNA_M_R,Forest,22,36,42,0,31,0,22,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNA_M_R,Grassland,0,6,9,0,5,8,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNA_M_R,Built-up,0,7,10,0,2,10,0,0,0,0,0
