,0
Water,1958
Bareland,1568
Forest,1305
Grassland,960
Cropland,934
Built-up,682
Shrubland,499
Wetland,415
Non_Wetland,175
Non_Water,137
Permanent_ice_and_snow,108
Lichens_and_Mosses,5
