Dataset,MajorityClass,Forest,Wetland,Built-up,Bareland,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Cropland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20MPU_M_R,Grassland,144,7,3,5,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20MPU_M_R,Non_Wetland,7,0,0,0,0,7,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20MPU_M_R,Wetland,409,0,1,15,149,530,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20MPU_M_R,Bareland,33,1,1,0,9,58,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20MPU_M_R,Built-up,162,0,0,11,9,147,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20MPU_M_R,Water,588,215,1,54,0,521,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20MPU_M_R,Shrubland,8,0,1,1,0,11,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20MPU_M_R,Cropland,58,0,0,1,0,28,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20MPU_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20MPU_M_R,Forest,0,31,22,23,151,491,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MPU_M_R,Non_Wetland,1,7,0,2,2,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MPU_M_R,Grassland,50,202,24,95,61,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MPU_M_R,Wetland,37,0,5,53,301,123,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MPU_M_R,Bareland,10,12,6,0,29,19,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MPU_M_R,Built-up,7,39,0,103,28,44,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MPU_M_R,Water,107,602,12,86,0,128,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MPU_M_R,Forest,0,749,88,302,404,376,3,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MPU_M_R,Shrubland,4,8,1,2,1,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MPU_M_R,Cropland,6,22,7,23,3,27,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MPU_M_R,Lichens_and_Mosses,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MPU_M_R,Grassland,0,49,0,0,4,0,0,327,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MPU_M_R,Wetland,0,0,0,0,34,0,0,413,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MPU_M_R,Bareland,0,18,0,0,3,0,0,22,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MPU_M_R,Forest,0,276,0,0,91,0,0,1214,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MPU_M_R,Water,0,400,0,0,0,0,0,575,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MPU_M_R,Shrubland,0,0,0,0,0,0,0,16,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MPU_M_R,Cropland,0,0,0,0,0,0,0,29,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MPU_M_R,Built-up,0,17,0,0,1,0,0,91,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MPU_M_R,Non_Wetland,0,9,1,2,1,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MPU_M_R,Forest,0,708,94,227,270,685,0,0,0,0,0,0
