,0
Water,12992
Forest,10394
Grassland,8393
Bareland,4572
Wetland,3178
Cropland,1721
Non_Water,1249
Built-up,974
Non_Wetland,846
Shrubland,751
Lichens_and_Mosses,42
Permanent_ice_and_snow,27
