Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23KRB_M_R,Shrubland,156,32,25,25,111,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRB_M_R,Grassland,0,163,57,56,293,28,7,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRB_M_R,Bareland,298,34,0,32,111,18,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRB_M_R,Built-up,243,55,73,0,188,16,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRB_M_R,Water,633,131,226,15,740,0,87,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRB_M_R,Forest,867,252,128,143,0,88,44,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRB_M_R,Non_Wetland,2,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRB_M_R,Non_Water,2,0,0,1,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRB_M_R,Cropland,301,0,88,73,228,9,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRB_M_R,Wetland,129,37,19,0,161,24,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRB_M_R,Lichens_and_Mosses,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRB_M_R,Permanent_ice_and_snow,7,0,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRB_M_R,Shrubland,55,0,23,7,30,12,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRB_M_R,Grassland,0,0,87,33,92,165,0,146,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRB_M_R,Non_Wetland,0,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRB_M_R,Bareland,168,0,0,21,26,120,0,62,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRB_M_R,Built-up,153,0,80,0,18,56,0,82,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRB_M_R,Water,502,0,66,98,84,0,0,149,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRB_M_R,Forest,734,0,229,157,0,549,0,639,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRB_M_R,Non_Water,0,0,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRB_M_R,Wetland,127,0,12,26,10,157,0,12,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRB_M_R,Cropland,368,0,145,62,80,101,0,159,0,0,0,0
