Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKT_M_R,Grassland,0,55,139,19,115,147,6,144,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKT_M_R,Non_Wetland,2,0,3,0,2,18,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKT_M_R,Forest,359,173,1025,81,0,738,188,586,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKT_M_R,Wetland,18,1,147,3,121,0,101,48,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKT_M_R,Non_Water,0,0,1,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKT_M_R,Water,21,17,1056,63,412,366,0,316,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKT_M_R,Shrubland,53,16,97,12,38,52,7,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKT_M_R,Bareland,37,22,0,36,29,9,8,29,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKT_M_R,Built-up,113,20,324,0,88,81,10,167,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKT_M_R,Cropland,445,0,518,226,305,309,41,366,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKT_M_R,Grassland,0,0,0,0,0,0,22,0,0,58,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKT_M_R,Shrubland,0,0,0,0,0,0,19,0,0,40,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKT_M_R,Bareland,0,0,0,0,0,0,18,0,0,33,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKT_M_R,Water,0,0,0,0,0,0,0,0,0,1121,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKT_M_R,Forest,0,0,0,0,0,0,262,0,0,482,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKT_M_R,Wetland,0,0,0,0,0,0,85,0,0,256,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKT_M_R,Cropland,0,0,0,0,0,0,93,0,0,131,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKT_M_R,Built-up,0,0,0,0,0,0,38,0,0,58,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKT_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKT_M_R,Grassland,0,495,28,91,194,51,2,451,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKT_M_R,Bareland,13,263,0,152,64,4,35,287,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKT_M_R,Built-up,8,347,25,0,91,25,22,305,0,0,12,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKT_M_R,Water,21,613,308,208,418,549,0,755,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKT_M_R,Forest,139,993,214,295,0,383,121,1210,0,0,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKT_M_R,Cropland,41,0,61,282,304,56,46,710,0,0,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKT_M_R,Wetland,1,42,12,6,72,0,3,170,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKT_M_R,Shrubland,2,26,1,10,16,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKT_M_R,Permanent_ice_and_snow,0,2,0,2,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKT_M_R,Grassland,0,585,2,132,162,2,62,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKT_M_R,Bareland,0,363,0,192,17,6,29,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKT_M_R,Built-up,0,176,9,0,12,1,18,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKT_M_R,Forest,0,1268,1,689,0,81,696,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKT_M_R,Shrubland,0,162,0,104,61,0,49,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKT_M_R,Wetland,0,431,0,85,69,0,129,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKT_M_R,Water,0,769,0,265,100,61,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKT_M_R,Cropland,0,0,5,301,135,0,40,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKT_M_R,Permanent_ice_and_snow,0,0,0,2,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKT_M_R,Wetland,123,25,21,0,430,0,219,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKT_M_R,Forest,169,164,91,0,0,7,153,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKT_M_R,Shrubland,61,54,50,0,184,0,49,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKT_M_R,Cropland,275,0,236,0,393,5,141,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKT_M_R,Bareland,7,36,0,0,60,2,50,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKT_M_R,Built-up,42,210,160,0,253,1,69,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKT_M_R,Water,21,39,77,0,611,37,0,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKT_M_R,Grassland,0,73,83,0,121,0,36,0,0,0,0,1
