Dataset,MajorityClass,Forest,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_21KYP_M_R,Shrubland,17,30,9,1,1,2,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KYP_M_R,Grassland,234,0,205,16,32,36,47,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KYP_M_R,Non_Wetland,5,7,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KYP_M_R,Bareland,27,99,9,1,0,10,13,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KYP_M_R,Water,579,844,152,128,265,27,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KYP_M_R,Forest,0,1021,295,44,154,117,236,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KYP_M_R,Wetland,410,781,139,0,75,15,278,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KYP_M_R,Built-up,199,268,95,0,80,0,29,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KYP_M_R,Non_Water,0,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KYP_M_R,Cropland,414,715,0,13,177,152,95,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KYP_M_R,Lichens_and_Mosses,0,3,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYP_M_R,Non_Wetland,2,1,0,5,1,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYP_M_R,Grassland,109,0,0,296,63,44,53,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYP_M_R,Forest,0,278,0,905,210,99,384,78,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYP_M_R,Non_Water,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYP_M_R,Shrubland,2,10,0,9,8,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYP_M_R,Cropland,176,346,0,320,306,168,126,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYP_M_R,Bareland,4,12,0,26,0,3,48,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYP_M_R,Built-up,34,74,0,77,132,0,46,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYP_M_R,Wetland,61,57,0,0,33,0,231,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYP_M_R,Water,235,80,0,591,151,41,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYP_M_R,Lichens_and_Mosses,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KYP_M_R,Grassland,0,0,0,85,0,0,29,0,541,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KYP_M_R,Wetland,0,0,0,0,0,0,58,0,709,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KYP_M_R,Forest,0,0,0,287,0,0,119,0,1532,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KYP_M_R,Water,0,0,0,390,0,0,0,0,759,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KYP_M_R,Shrubland,0,0,0,0,0,0,0,0,19,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KYP_M_R,Cropland,0,0,0,33,0,0,26,0,536,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KYP_M_R,Bareland,0,0,0,20,0,0,4,0,59,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KYP_M_R,Built-up,0,0,0,3,0,0,11,0,119,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYP_M_R,Forest,0,276,91,850,212,72,163,25,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYP_M_R,Non_Wetland,0,0,0,8,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYP_M_R,Grassland,128,0,35,281,56,25,35,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYP_M_R,Water,256,24,42,733,198,43,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYP_M_R,Shrubland,4,6,0,9,7,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYP_M_R,Cropland,199,307,0,258,253,155,31,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYP_M_R,Bareland,7,9,0,6,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYP_M_R,Built-up,39,100,41,47,165,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYP_M_R,Wetland,131,56,0,0,59,0,179,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYP_M_R,Grassland,0,0,0,0,0,0,188,0,0,60,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYP_M_R,Bareland,0,0,0,0,0,0,32,0,0,25,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYP_M_R,Wetland,0,0,0,0,0,0,469,0,0,344,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYP_M_R,Shrubland,0,0,0,0,0,0,4,0,0,2,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYP_M_R,Cropland,0,0,0,0,0,0,156,0,0,56,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYP_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYP_M_R,Built-up,0,0,0,0,0,0,18,0,0,9,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYP_M_R,Water,0,0,0,0,0,0,0,0,0,646,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYP_M_R,Forest,0,0,0,0,0,0,386,0,0,255,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYP_M_R,Grassland,314,0,383,85,21,153,29,337,0,0,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYP_M_R,Forest,0,204,725,287,129,259,119,439,0,0,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYP_M_R,Wetland,208,9,174,0,31,40,58,112,0,0,0,0
