,0
Wetland,17382
Water,16299
Forest,12824
Grassland,10639
Bareland,4411
Non_Wetland,4095
Built-up,2864
Shrubland,1643
Non_Water,999
Cropland,470
Permanent_ice_and_snow,168
Lichens_and_Mosses,28
