Dataset,MajorityClass,Grassland,Wetland,Bareland,Built-up,Water,Forest,Cropland,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_22NBL_M_R,Shrubland,3,3,3,2,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22NBL_M_R,Grassland,0,17,7,8,0,23,2,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22NBL_M_R,Cropland,30,13,13,6,0,15,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22NBL_M_R,Wetland,73,0,15,1,40,72,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22NBL_M_R,Bareland,32,24,0,2,12,15,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22NBL_M_R,Built-up,17,12,16,0,6,14,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22NBL_M_R,Water,89,68,53,7,0,113,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22NBL_M_R,Forest,78,46,49,19,33,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22NBL_M_R,Permanent_ice_and_snow,4,4,1,0,2,2,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NBL_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NBL_M_R,Grassland,0,4,0,0,2,0,0,33,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NBL_M_R,Cropland,0,0,0,0,0,0,0,13,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NBL_M_R,Bareland,0,13,0,0,9,0,0,22,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NBL_M_R,Built-up,0,2,0,0,0,0,0,12,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NBL_M_R,Forest,0,32,0,0,17,0,0,97,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NBL_M_R,Wetland,0,0,0,0,8,0,0,92,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NBL_M_R,Water,0,44,0,0,0,0,0,84,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NBL_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NBL_M_R,Shrubland,0,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NBL_M_R,Grassland,0,0,0,0,14,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NBL_M_R,Wetland,0,0,0,0,86,0,0,0,35,0,0
