Dataset,MajorityClass,Grassland,Forest,Cropland,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_22KDB_M_R,Shrubland,50,28,13,4,1,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22KDB_M_R,Grassland,0,251,144,20,21,48,54,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22KDB_M_R,Non_Wetland,7,5,3,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22KDB_M_R,Bareland,84,33,28,0,0,27,11,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22KDB_M_R,Built-up,268,181,110,2,112,0,43,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22KDB_M_R,Forest,959,0,243,166,64,106,277,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22KDB_M_R,Cropland,676,413,0,16,185,177,82,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22KDB_M_R,Wetland,403,501,29,0,15,13,263,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22KDB_M_R,Water,640,627,123,241,143,52,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22KDB_M_R,Lichens_and_Mosses,0,0,1,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDB_M_R,Non_Wetland,2,3,0,10,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDB_M_R,Shrubland,21,5,0,20,3,6,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDB_M_R,Grassland,0,120,0,261,38,60,58,7,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDB_M_R,Cropland,423,222,0,238,246,216,96,27,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDB_M_R,Wetland,16,121,0,0,3,1,303,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDB_M_R,Bareland,10,6,0,8,0,21,56,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDB_M_R,Forest,327,0,0,839,114,114,394,139,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDB_M_R,Water,94,195,0,568,19,80,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDB_M_R,Built-up,84,44,0,23,123,0,52,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDB_M_R,Lichens_and_Mosses,0,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDB_M_R,Wetland,0,0,0,0,0,0,72,0,1071,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDB_M_R,Grassland,0,0,0,20,0,0,36,0,552,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDB_M_R,Forest,0,0,0,228,0,0,123,0,1716,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDB_M_R,Water,0,0,0,324,0,0,0,0,753,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDB_M_R,Shrubland,0,0,0,0,0,0,0,0,46,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDB_M_R,Cropland,0,0,0,3,0,0,14,0,489,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDB_M_R,Bareland,0,0,0,8,0,0,6,0,17,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDB_M_R,Built-up,0,0,0,0,0,0,17,0,78,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDB_M_R,Grassland,0,107,69,280,43,28,11,39,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDB_M_R,Non_Wetland,0,2,0,9,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDB_M_R,Forest,288,0,134,868,159,68,175,128,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDB_M_R,Wetland,8,183,2,0,6,0,140,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDB_M_R,Water,29,241,44,669,176,39,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDB_M_R,Shrubland,12,3,4,23,12,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDB_M_R,Cropland,376,153,0,255,276,148,29,35,0,0,0,0
