Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20LPH_M_R,Shrubland,3,2,3,1,1,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LPH_M_R,Grassland,0,17,30,13,8,12,27,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LPH_M_R,Cropland,49,0,24,25,25,14,43,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LPH_M_R,Wetland,72,10,0,6,1,46,50,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LPH_M_R,Lichens_and_Mosses,1,1,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LPH_M_R,Bareland,45,29,40,0,16,24,34,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LPH_M_R,Built-up,13,9,0,9,0,4,9,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LPH_M_R,Water,110,28,93,31,3,0,88,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LPH_M_R,Forest,64,25,53,25,25,29,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LPH_M_R,Permanent_ice_and_snow,9,3,7,0,0,1,10,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LPH_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LPH_M_R,Grassland,0,0,6,0,0,3,0,35,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LPH_M_R,Cropland,0,0,9,0,0,10,0,31,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LPH_M_R,Bareland,0,0,3,0,0,2,0,48,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LPH_M_R,Forest,0,0,26,0,0,22,0,74,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LPH_M_R,Water,0,0,33,0,0,0,0,62,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LPH_M_R,Wetland,0,0,0,0,0,14,0,105,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LPH_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,7,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPH_M_R,Shrubland,0,0,0,0,0,4,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPH_M_R,Grassland,0,0,0,0,0,26,0,0,4,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPH_M_R,Cropland,0,0,0,0,0,15,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPH_M_R,Wetland,0,0,0,0,0,42,0,0,33,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPH_M_R,Bareland,0,0,0,0,0,24,0,0,11,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPH_M_R,Water,0,0,0,0,0,0,0,0,100,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPH_M_R,Forest,0,0,0,0,0,34,0,0,22,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPH_M_R,Built-up,0,0,0,0,0,1,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPH_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPH_M_R,Water,40,37,33,22,10,0,55,0,0,81,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPH_M_R,Cropland,34,0,9,9,22,10,30,0,0,47,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPH_M_R,Built-up,9,7,0,4,0,0,7,0,0,11,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPH_M_R,Forest,50,38,26,28,15,22,0,0,0,69,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPH_M_R,Grassland,0,19,6,10,10,3,22,0,0,36,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPH_M_R,Wetland,17,8,0,12,0,14,24,0,0,28,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPH_M_R,Bareland,38,24,3,0,12,2,35,0,0,58,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPH_M_R,Permanent_ice_and_snow,6,4,0,0,0,0,8,0,0,13,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPH_M_R,Grassland,0,64,2,0,15,15,16,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPH_M_R,Wetland,0,70,0,1,7,47,17,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPH_M_R,Built-up,0,4,0,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPH_M_R,Water,0,102,25,0,22,0,23,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPH_M_R,Forest,0,67,18,1,36,43,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPH_M_R,Cropland,0,0,2,0,24,5,21,0,0,0,0,0
