Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19NFH_M_R,Shrubland,3,2,3,3,2,2,3,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NFH_M_R,Grassland,0,19,26,15,6,21,36,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NFH_M_R,Cropland,73,0,19,10,6,4,22,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NFH_M_R,Wetland,164,16,0,48,7,82,104,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NFH_M_R,Bareland,99,5,48,0,3,19,38,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NFH_M_R,Built-up,14,1,3,6,0,1,11,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NFH_M_R,Water,173,23,79,64,3,0,109,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NFH_M_R,Forest,103,6,37,17,8,29,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NFH_M_R,Permanent_ice_and_snow,2,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NFH_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NFH_M_R,Grassland,0,0,14,0,0,5,0,86,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NFH_M_R,Bareland,0,0,35,0,0,10,0,76,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NFH_M_R,Built-up,0,0,1,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NFH_M_R,Forest,0,0,40,0,0,13,0,109,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NFH_M_R,Cropland,0,0,15,0,0,2,0,28,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NFH_M_R,Wetland,0,0,0,0,0,13,0,235,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NFH_M_R,Water,0,0,77,0,0,0,0,108,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NFH_M_R,Shrubland,0,0,0,0,0,4,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NFH_M_R,Grassland,0,0,0,0,0,85,0,0,33,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NFH_M_R,Cropland,0,0,0,0,0,35,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NFH_M_R,Wetland,0,0,0,0,0,211,0,0,71,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NFH_M_R,Bareland,0,0,0,0,0,118,0,0,29,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NFH_M_R,Built-up,0,0,0,0,0,10,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NFH_M_R,Water,0,0,0,0,0,0,0,0,176,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NFH_M_R,Forest,0,0,0,0,0,98,0,0,37,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NFH_M_R,Water,109,26,77,48,29,0,73,0,0,122,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NFH_M_R,Cropland,36,0,15,19,6,2,16,0,0,53,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NFH_M_R,Wetland,72,1,0,18,6,13,47,0,0,71,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NFH_M_R,Bareland,54,7,35,0,33,10,19,0,0,74,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NFH_M_R,Built-up,7,2,1,4,0,0,3,0,0,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NFH_M_R,Forest,79,31,40,40,17,13,0,0,0,87,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NFH_M_R,Grassland,0,28,14,29,10,5,32,0,0,58,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NFH_M_R,Permanent_ice_and_snow,0,0,0,1,0,0,0,0,0,1,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NFH_M_R,Grassland,0,63,51,19,13,38,42,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NFH_M_R,Wetland,0,79,0,39,26,73,66,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NFH_M_R,Bareland,0,30,29,0,12,39,15,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NFH_M_R,Built-up,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NFH_M_R,Water,0,58,90,57,20,0,37,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NFH_M_R,Forest,0,44,61,15,16,50,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NFH_M_R,Cropland,0,0,9,3,2,1,7,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NFH_M_R,Water,56,17,47,60,0,0,62,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NFH_M_R,Cropland,15,0,0,2,0,0,7,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NFH_M_R,Wetland,76,43,0,61,0,54,73,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NFH_M_R,Bareland,9,6,2,0,0,8,11,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NFH_M_R,Forest,24,8,17,12,0,15,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NFH_M_R,Grassland,0,11,13,15,0,11,16,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NFH_M_R,Built-up,0,1,0,0,0,0,0,0,0,0,0
