Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20KNE_M_R,Shrubland,2,1,1,3,1,2,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KNE_M_R,Grassland,0,6,6,7,1,3,7,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KNE_M_R,Cropland,66,0,17,50,24,36,51,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KNE_M_R,Wetland,15,7,0,30,0,40,30,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KNE_M_R,Lichens_and_Mosses,1,1,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KNE_M_R,Bareland,73,25,23,0,15,63,77,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KNE_M_R,Built-up,10,9,0,12,0,0,11,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KNE_M_R,Water,50,12,21,89,2,0,84,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KNE_M_R,Forest,65,26,24,65,26,39,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KNE_M_R,Permanent_ice_and_snow,10,2,0,1,0,0,8,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNE_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNE_M_R,Grassland,0,0,1,0,0,1,0,7,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNE_M_R,Forest,0,0,33,0,0,23,0,35,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNE_M_R,Cropland,0,0,11,0,0,10,0,20,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNE_M_R,Bareland,0,0,31,0,0,18,0,70,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNE_M_R,Wetland,0,0,0,0,0,1,0,20,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNE_M_R,Built-up,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNE_M_R,Water,0,0,36,0,0,0,0,30,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNE_M_R,Shrubland,0,0,0,0,0,1,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNE_M_R,Grassland,0,0,0,0,0,4,0,0,2,0,0,0
