Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_18NXJ_M_R,Shrubland,3,1,2,3,1,2,3,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18NXJ_M_R,Grassland,0,15,32,31,8,16,47,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18NXJ_M_R,Cropland,73,0,33,50,10,26,64,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18NXJ_M_R,Wetland,105,13,0,62,2,76,93,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18NXJ_M_R,Bareland,80,23,24,0,3,49,64,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18NXJ_M_R,Built-up,15,3,1,10,0,4,16,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18NXJ_M_R,Water,197,39,120,148,11,0,166,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18NXJ_M_R,Forest,110,26,62,80,18,47,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NXJ_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NXJ_M_R,Grassland,0,0,14,0,0,8,0,66,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NXJ_M_R,Cropland,0,0,15,0,0,13,0,32,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NXJ_M_R,Forest,0,0,45,0,0,25,0,108,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NXJ_M_R,Wetland,0,0,0,0,0,16,0,128,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NXJ_M_R,Bareland,0,0,41,0,0,22,0,26,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NXJ_M_R,Built-up,0,0,1,0,0,2,0,1,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NXJ_M_R,Water,0,0,70,0,0,0,0,88,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NXJ_M_R,Shrubland,0,0,0,0,0,4,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NXJ_M_R,Grassland,0,0,0,0,0,79,0,0,24,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NXJ_M_R,Cropland,0,0,0,0,0,82,0,0,15,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NXJ_M_R,Wetland,0,0,0,0,0,160,0,0,59,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NXJ_M_R,Bareland,0,0,0,0,0,111,0,0,53,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NXJ_M_R,Built-up,0,0,0,0,0,10,0,0,2,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NXJ_M_R,Water,0,0,0,0,0,0,0,0,203,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NXJ_M_R,Forest,0,0,0,0,0,146,0,0,66,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NXJ_M_R,Water,110,45,70,40,39,0,106,0,0,121,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NXJ_M_R,Cropland,67,0,15,22,21,13,59,0,0,74,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NXJ_M_R,Wetland,41,1,0,1,2,16,49,0,0,34,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NXJ_M_R,Bareland,61,25,41,0,25,22,59,0,0,81,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NXJ_M_R,Built-up,10,3,1,3,0,2,9,0,0,13,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NXJ_M_R,Forest,83,44,45,38,31,25,0,0,0,102,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NXJ_M_R,Grassland,0,12,14,13,15,8,41,0,0,55,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NXJ_M_R,Water,0,151,55,124,36,0,78,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NXJ_M_R,Grassland,0,82,27,20,14,31,46,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NXJ_M_R,Wetland,0,82,0,50,23,54,49,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NXJ_M_R,Bareland,0,49,0,0,17,45,25,0,0,0,0
