Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LQC_M_R,Shrubland,436,65,118,93,272,122,23,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQC_M_R,Non_Wetland,0,0,0,0,0,11,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQC_M_R,Grassland,0,230,100,71,296,165,46,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQC_M_R,Bareland,229,33,0,53,105,15,29,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQC_M_R,Built-up,299,87,150,0,192,1,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQC_M_R,Water,805,118,328,28,731,330,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQC_M_R,Forest,881,293,246,151,0,194,66,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQC_M_R,Non_Water,4,1,1,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQC_M_R,Cropland,537,0,243,171,341,30,16,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQC_M_R,Wetland,231,35,30,0,186,0,42,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQC_M_R,Lichens_and_Mosses,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQC_M_R,Permanent_ice_and_snow,12,0,19,1,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQC_M_R,Non_Wetland,3,0,0,0,0,0,1,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQC_M_R,Shrubland,133,0,54,22,49,0,70,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQC_M_R,Grassland,0,0,63,68,128,0,186,441,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQC_M_R,Bareland,178,0,0,71,45,0,177,121,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQC_M_R,Built-up,208,0,116,0,42,0,75,219,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQC_M_R,Water,525,0,90,41,116,0,0,494,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQC_M_R,Forest,807,0,288,133,0,0,417,1150,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQC_M_R,Non_Water,0,0,0,0,0,0,6,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQC_M_R,Cropland,636,0,201,131,257,0,135,518,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQC_M_R,Wetland,218,0,2,11,104,0,348,265,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQC_M_R,Lichens_and_Mosses,2,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQC_M_R,Permanent_ice_and_snow,13,0,0,5,0,0,5,13,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQC_M_R,Non_Wetland,1,0,2,0,1,0,1,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQC_M_R,Grassland,0,3,107,28,160,0,99,354,0,0,0,0
