Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LQD_M_R,Shrubland,356,90,94,77,22,174,92,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQD_M_R,Non_Wetland,0,0,0,0,0,0,13,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQD_M_R,Grassland,0,225,78,65,28,195,136,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQD_M_R,Bareland,176,36,0,44,7,56,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQD_M_R,Built-up,289,110,113,0,16,174,7,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQD_M_R,Water,832,177,191,14,0,453,366,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQD_M_R,Forest,849,321,157,128,48,0,343,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQD_M_R,Non_Water,4,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQD_M_R,Cropland,539,0,199,152,19,316,86,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQD_M_R,Wetland,280,90,3,0,17,106,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQD_M_R,Lichens_and_Mosses,1,3,1,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQD_M_R,Permanent_ice_and_snow,11,0,8,1,2,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQD_M_R,Non_Wetland,4,0,0,0,0,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQD_M_R,Shrubland,112,0,42,20,46,42,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQD_M_R,Grassland,0,0,64,58,95,93,0,341,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQD_M_R,Bareland,173,0,0,36,98,24,0,104,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQD_M_R,Built-up,210,0,104,0,55,20,0,194,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQD_M_R,Water,403,0,27,38,0,137,0,492,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQD_M_R,Forest,704,0,249,171,269,0,0,1133,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQD_M_R,Non_Water,0,0,0,0,5,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQD_M_R,Cropland,718,0,184,197,70,186,0,491,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQD_M_R,Wetland,134,0,11,0,158,114,0,268,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQD_M_R,Lichens_and_Mosses,4,0,0,3,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQD_M_R,Permanent_ice_and_snow,11,0,0,0,6,0,0,7,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQD_M_R,Non_Wetland,3,0,3,0,0,1,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQD_M_R,Grassland,0,12,129,54,85,108,0,245,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQD_M_R,Forest,619,27,393,135,228,0,0,1018,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQD_M_R,Bareland,177,0,0,24,16,35,0,53,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQD_M_R,Built-up,228,0,196,0,15,4,0,129,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQD_M_R,Water,469,1,243,48,0,110,0,486,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQD_M_R,Non_Water,0,0,1,0,1,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQD_M_R,Shrubland,135,2,85,27,30,40,0,0,0,0,0,0
