Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AMAZON_EXTENSION_2024_WorldCover_2021_20KPB_M_R,Shrubland,1,1,1,2,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KPB_M_R,Grassland,0,8,1,6,3,9,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KPB_M_R,Cropland,51,0,8,38,24,32,4,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KPB_M_R,Lichens_and_Mosses,1,0,0,1,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KPB_M_R,Bareland,21,9,0,0,9,11,4,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KPB_M_R,Built-up,9,7,2,9,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KPB_M_R,Water,53,14,0,42,1,42,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KPB_M_R,Forest,39,14,1,27,24,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KPB_M_R,Wetland,7,0,0,1,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPB_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPB_M_R,Grassland,0,0,0,0,0,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPB_M_R,Cropland,0,0,0,0,0,0,7,11,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPB_M_R,Forest,0,0,6,0,0,0,7,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPB_M_R,Wetland,0,0,0,0,0,0,0,9,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPB_M_R,Built-up,0,0,0,0,0,0,1,2,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPB_M_R,Bareland,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPB_M_R,Water,0,0,12,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPB_M_R,Bareland,0,0,0,0,0,0,7,0,2,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPB_M_R,Built-up,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPB_M_R,Cropland,0,0,0,0,0,0,5,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPB_M_R,Wetland,0,0,0,0,0,0,1,0,3,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPB_M_R,Water,0,0,0,0,0,0,0,0,41,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPB_M_R,Grassland,0,0,0,0,0,0,1,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPB_M_R,Forest,0,0,0,0,0,0,5,0,3,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPB_M_R,Cropland,33,0,0,25,23,24,7,0,0,34,10
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPB_M_R,Wetland,1,5,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPB_M_R,Built-up,8,8,0,5,0,7,1,0,0,7,2
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPB_M_R,Water,18,24,12,19,12,12,0,0,0,26,5
