Dataset,MajorityClass,Grassland,Forest,Cropland,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23KPR_M_R,Shrubland,52,34,11,6,10,12,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPR_M_R,Grassland,0,286,103,119,86,104,43,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPR_M_R,Non_Wetland,6,5,0,7,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPR_M_R,Bareland,223,130,29,20,0,68,36,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPR_M_R,Built-up,439,388,104,89,180,0,117,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPR_M_R,Water,864,923,68,260,317,124,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPR_M_R,Forest,994,0,125,248,145,249,231,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPR_M_R,Cropland,336,201,0,89,73,102,7,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPR_M_R,Wetland,239,135,4,0,3,9,33,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPR_M_R,Non_Water,2,1,0,0,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPR_M_R,Permanent_ice_and_snow,11,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPR_M_R,Non_Wetland,2,1,0,4,3,0,2,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPR_M_R,Shrubland,25,7,0,1,18,12,11,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPR_M_R,Grassland,0,88,0,48,101,83,192,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPR_M_R,Cropland,316,35,0,23,101,121,32,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPR_M_R,Wetland,29,17,0,0,53,7,158,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPR_M_R,Bareland,84,10,0,7,0,57,53,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPR_M_R,Built-up,165,95,0,54,275,0,167,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPR_M_R,Water,400,202,0,133,237,148,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPR_M_R,Forest,589,0,0,191,338,229,548,64,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPR_M_R,Non_Water,0,0,0,0,1,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPR_M_R,Permanent_ice_and_snow,1,0,0,0,5,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPR_M_R,Wetland,0,0,0,0,0,0,10,0,506,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPR_M_R,Grassland,0,0,0,58,0,0,10,0,381,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPR_M_R,Water,0,0,0,351,0,0,0,0,555,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPR_M_R,Shrubland,0,0,0,0,0,0,0,0,19,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPR_M_R,Cropland,0,0,0,0,0,0,0,0,150,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPR_M_R,Built-up,0,0,0,56,0,0,16,0,217,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPR_M_R,Bareland,0,0,0,9,0,0,2,0,48,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPR_M_R,Forest,0,0,0,190,0,0,83,0,955,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPR_M_R,Grassland,0,77,65,90,107,109,68,16,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPR_M_R,Non_Wetland,1,0,1,8,1,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPR_M_R,Bareland,63,8,1,4,0,47,34,0,0,0,0,0
