Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LQL_M_R,Shrubland,256,113,85,60,84,95,98,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQL_M_R,Non_Wetland,0,0,0,0,0,0,23,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQL_M_R,Grassland,0,141,31,14,59,67,106,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQL_M_R,Bareland,209,63,0,34,82,11,106,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQL_M_R,Built-up,240,117,86,0,5,107,10,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQL_M_R,Water,402,68,145,5,0,119,240,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQL_M_R,Forest,587,195,55,31,102,0,189,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQL_M_R,Cropland,388,0,103,71,84,141,82,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQL_M_R,Non_Water,2,0,1,1,7,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQL_M_R,Wetland,168,38,22,0,137,42,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQL_M_R,Permanent_ice_and_snow,5,0,3,0,0,0,8,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQL_M_R,Non_Wetland,8,0,2,0,1,1,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQL_M_R,Shrubland,107,0,68,48,45,41,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQL_M_R,Grassland,0,0,30,63,26,37,0,165,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQL_M_R,Cropland,476,0,96,210,43,86,0,254,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQL_M_R,Bareland,168,0,0,74,158,14,0,87,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQL_M_R,Built-up,118,0,54,0,38,7,0,120,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQL_M_R,Water,186,0,27,16,0,14,0,223,0,0,0,0
