Dataset,MajorityClass,Forest,Cropland,Bareland,Built-up,Wetland,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20LQQ_M_R,Grassland,162,5,19,31,2,10,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LQQ_M_R,Non_Wetland,4,0,0,1,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LQQ_M_R,Shrubland,19,0,2,3,0,0,29,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LQQ_M_R,Wetland,42,0,2,0,0,30,69,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LQQ_M_R,Bareland,26,1,0,11,1,25,117,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LQQ_M_R,Built-up,22,0,10,0,1,0,47,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LQQ_M_R,Water,364,0,67,0,50,0,228,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LQQ_M_R,Non_Water,1,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LQQ_M_R,Cropland,43,0,6,10,0,1,36,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LQQ_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LQQ_M_R,Forest,0,0,10,15,14,132,271,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQQ_M_R,Non_Wetland,1,0,0,0,5,0,1,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQQ_M_R,Shrubland,8,0,8,3,6,1,9,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQQ_M_R,Grassland,49,0,60,19,71,40,0,23,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQQ_M_R,Bareland,12,0,0,15,52,37,85,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQQ_M_R,Built-up,9,0,16,0,6,0,24,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQQ_M_R,Water,78,0,1,0,291,0,246,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQQ_M_R,Forest,0,0,82,28,430,232,406,68,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQQ_M_R,Non_Water,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQQ_M_R,Cropland,12,0,14,3,14,1,47,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQQ_M_R,Wetland,0,0,0,0,0,21,9,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQQ_M_R,Lichens_and_Mosses,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQQ_M_R,Grassland,8,1,183,11,36,21,0,18,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQQ_M_R,Forest,0,0,382,8,76,200,463,82,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQQ_M_R,Non_Wetland,0,0,3,0,3,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQQ_M_R,Non_Water,0,0,1,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQQ_M_R,Shrubland,0,0,9,3,7,0,14,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQQ_M_R,Built-up,0,6,43,0,2,0,22,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQQ_M_R,Water,48,4,307,0,11,0,201,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQQ_M_R,Cropland,0,0,45,4,0,0,39,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQQ_M_R,Bareland,0,7,0,1,0,25,15,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQQ_M_R,Wetland,1,0,39,0,0,44,63,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQQ_M_R,Lichens_and_Mosses,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQQ_M_R,Grassland,0,0,0,0,8,6,0,0,132,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQQ_M_R,Wetland,0,0,0,0,0,0,0,0,27,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQQ_M_R,Forest,0,0,0,0,114,56,0,0,483,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQQ_M_R,Shrubland,0,0,0,0,0,0,0,0,13,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQQ_M_R,Cropland,0,0,0,0,0,0,0,0,14,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQQ_M_R,Water,0,0,0,0,183,0,0,0,247,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQQ_M_R,Built-up,0,0,0,0,0,0,0,0,8,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQQ_M_R,Bareland,0,0,0,0,12,1,0,0,47,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQQ_M_R,Grassland,0,0,0,0,0,33,0,0,0,14,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQQ_M_R,Water,0,0,0,0,0,0,0,0,0,189,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQQ_M_R,Bareland,0,0,0,0,0,44,0,0,0,9,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQQ_M_R,Wetland,0,0,0,0,0,44,0,0,0,35,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQQ_M_R,Forest,0,0,0,0,0,146,0,0,0,126,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQQ_M_R,Grassland,92,126,38,59,8,6,0,105,0,0,21,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQQ_M_R,Built-up,2,8,0,0,0,0,0,11,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQQ_M_R,Forest,0,121,142,92,114,56,188,198,0,0,12,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQQ_M_R,Wetland,4,1,3,2,0,0,7,6,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQQ_M_R,Bareland,11,31,0,64,12,1,13,37,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQQ_M_R,Water,105,50,173,70,183,0,154,126,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQQ_M_R,Shrubland,1,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQQ_M_R,Cropland,7,0,0,6,0,0,1,6,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQQ_M_R,Grassland,79,128,3,54,15,87,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQQ_M_R,Bareland,18,33,0,4,0,37,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQQ_M_R,Forest,0,58,1,37,31,319,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQQ_M_R,Built-up,1,2,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQQ_M_R,Water,68,8,25,0,7,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQQ_M_R,Wetland,30,0,11,2,0,66,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQQ_M_R,Shrubland,3,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQQ_M_R,Cropland,4,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQQ_M_R,Forest,0,30,7,0,7,17,18,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQQ_M_R,Bareland,28,3,0,0,0,8,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQQ_M_R,Water,377,6,95,0,31,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQQ_M_R,Grassland,180,45,34,0,11,59,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQQ_M_R,Built-up,15,1,11,0,0,0,0,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQQ_M_R,Cropland,3,0,1,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQQ_M_R,Wetland,99,0,9,0,0,12,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQQ_M_R,Shrubland,14,0,0,0,0,0,0,0,0,0,0,0
