Dataset,MajorityClass,Forest,Cropland,Wetland,Bareland,Built-up,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LXJ_M_R,Permanent_ice_and_snow,0,1,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXJ_M_R,Grassland,227,649,98,12,155,195,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXJ_M_R,Bareland,188,318,392,0,278,316,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXJ_M_R,Forest,0,369,232,3,204,449,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXJ_M_R,Wetland,140,127,0,2,33,207,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXJ_M_R,Built-up,3,43,3,8,0,6,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXJ_M_R,Water,175,289,236,26,97,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXJ_M_R,Shrubland,0,4,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXJ_M_R,Cropland,69,0,6,14,82,10,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXJ_M_R,Permanent_ice_and_snow,0,2,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LXJ_M_R,Wetland,517,7,0,32,0,178,98,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LXJ_M_R,Forest,0,74,34,84,0,100,72,0,0,0,0,22
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LXJ_M_R,Cropland,139,0,11,147,0,38,110,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LXJ_M_R,Bareland,286,35,80,0,0,208,62,0,0,0,0,53
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LXJ_M_R,Water,690,8,192,56,0,0,96,0,0,0,0,32
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LXJ_M_R,Built-up,84,45,4,64,0,28,15,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LXJ_M_R,Grassland,297,108,57,138,0,137,0,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LXJ_M_R,Shrubland,16,0,0,1,0,1,0,0,0,0,0,0
