Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LPF_M_R,Shrubland,311,116,100,73,85,190,164,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPF_M_R,Non_Wetland,0,0,0,0,0,0,33,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPF_M_R,Grassland,0,237,75,40,43,249,163,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPF_M_R,Bareland,281,99,0,51,132,91,61,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPF_M_R,Built-up,278,146,106,0,17,223,18,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPF_M_R,Water,713,232,206,20,0,705,590,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPF_M_R,Forest,977,294,128,78,345,0,462,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPF_M_R,Cropland,599,0,182,144,72,471,216,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPF_M_R,Non_Water,6,3,2,0,5,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPF_M_R,Wetland,388,178,55,2,202,252,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPF_M_R,Lichens_and_Mosses,2,2,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LPF_M_R,Permanent_ice_and_snow,8,0,13,0,2,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPF_M_R,Non_Wetland,7,0,0,0,3,5,0,9,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPF_M_R,Shrubland,138,0,50,30,62,44,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPF_M_R,Grassland,0,0,31,67,124,109,0,278,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPF_M_R,Cropland,906,0,110,267,153,233,0,524,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPF_M_R,Bareland,287,0,0,89,176,7,0,125,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPF_M_R,Built-up,205,0,33,0,84,25,0,132,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPF_M_R,Water,477,0,82,69,0,181,0,600,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPF_M_R,Forest,769,0,199,231,532,0,0,1442,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPF_M_R,Non_Water,5,0,2,0,5,1,0,7,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPF_M_R,Wetland,320,0,156,17,338,106,0,424,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPF_M_R,Lichens_and_Mosses,4,0,0,1,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPF_M_R,Permanent_ice_and_snow,10,0,0,0,4,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPF_M_R,Non_Wetland,5,0,3,0,8,4,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPF_M_R,Grassland,0,98,158,26,151,106,0,275,0,0,0,0
