Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBM_M_R,Shrubland,0,0,0,0,0,0,32,0,0,56,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBM_M_R,Wetland,0,0,0,0,0,0,517,0,0,500,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBM_M_R,Bareland,0,0,0,0,0,0,263,0,0,112,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBM_M_R,Built-up,0,0,0,0,0,0,249,0,0,162,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBM_M_R,Cropland,0,0,0,0,0,0,218,0,0,171,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBM_M_R,Water,0,0,0,0,0,0,0,0,0,1352,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBM_M_R,Forest,0,0,0,0,0,0,554,0,0,501,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBM_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBM_M_R,Grassland,0,852,243,254,740,169,16,677,0,0,53,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBM_M_R,Wetland,103,336,276,45,374,0,29,229,0,0,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBM_M_R,Bareland,105,574,0,351,255,157,24,213,0,0,67,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBM_M_R,Built-up,230,585,206,0,369,182,17,413,0,0,52,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBM_M_R,Water,337,1001,462,355,874,1155,0,708,0,0,50,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBM_M_R,Forest,761,964,474,274,0,580,80,906,0,0,38,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBM_M_R,Cropland,336,0,192,199,613,135,11,515,0,0,33,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBM_M_R,Shrubland,28,68,8,8,68,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBM_M_R,Permanent_ice_and_snow,12,52,4,6,37,0,0,28,0,0,2,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBM_M_R,Grassland,0,1084,39,791,613,329,281,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBM_M_R,Wetland,0,462,16,631,415,0,642,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBM_M_R,Bareland,0,217,0,464,123,116,187,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBM_M_R,Built-up,0,174,41,0,43,3,59,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBM_M_R,Forest,0,979,35,1012,0,450,547,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBM_M_R,Shrubland,0,114,2,89,123,40,44,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBM_M_R,Water,0,565,84,704,352,431,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBM_M_R,Cropland,0,0,34,396,186,125,99,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBM_M_R,Permanent_ice_and_snow,0,17,1,27,25,15,4,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBM_M_R,Wetland,204,122,95,0,886,0,666,0,0,0,0,21
AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBM_M_R,Built-up,229,234,240,0,554,59,697,0,0,0,0,59
AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBM_M_R,Forest,303,273,169,0,0,201,836,0,0,0,0,153
AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBM_M_R,Shrubland,85,68,51,0,150,60,170,0,0,0,0,47
AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBM_M_R,Cropland,388,0,218,0,533,206,535,0,0,0,0,87
AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBM_M_R,Bareland,23,47,0,0,114,66,183,0,0,0,0,18
AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBM_M_R,Water,123,50,97,0,473,290,0,0,0,0,0,28
AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBM_M_R,Grassland,0,234,225,0,531,250,553,0,0,0,0,144
