,0
Bareland,1103
Water,1103
Wetland,568
Grassland,444
Forest,222
Shrubland,205
Cropland,184
Permanent_ice_and_snow,184
Built-up,149
Non_Wetland,109
Non_Water,83
Lichens_and_Mosses,38
