Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24LWN_M_R,Shrubland,355,124,33,55,199,132,19,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWN_M_R,Non_Wetland,1,0,0,0,0,13,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWN_M_R,Grassland,0,416,86,116,414,197,62,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWN_M_R,Bareland,290,95,0,28,84,17,15,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWN_M_R,Built-up,334,172,94,0,217,11,5,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWN_M_R,Water,1082,292,249,18,696,486,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWN_M_R,Forest,828,336,45,68,0,265,38,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWN_M_R,Cropland,566,0,112,129,301,142,42,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWN_M_R,Non_Water,2,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWN_M_R,Wetland,362,126,16,9,222,0,82,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWN_M_R,Lichens_and_Mosses,0,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LWN_M_R,Permanent_ice_and_snow,18,0,7,0,10,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWN_M_R,Non_Wetland,3,0,0,0,0,0,1,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWN_M_R,Shrubland,93,0,50,27,39,0,20,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWN_M_R,Grassland,0,0,138,139,288,0,107,588,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWN_M_R,Cropland,760,0,269,235,243,0,65,627,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWN_M_R,Bareland,195,0,0,64,27,0,53,114,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWN_M_R,Built-up,268,0,62,0,19,0,17,135,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWN_M_R,Water,611,0,217,100,213,0,0,583,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWN_M_R,Forest,754,0,210,217,0,0,145,1051,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWN_M_R,Non_Water,0,0,1,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWN_M_R,Wetland,227,0,72,17,132,0,180,360,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWN_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWN_M_R,Permanent_ice_and_snow,16,0,5,3,7,0,2,13,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWN_M_R,Non_Wetland,4,0,1,0,0,1,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWN_M_R,Grassland,0,37,252,148,167,15,90,489,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWN_M_R,Forest,909,20,295,134,0,27,70,1027,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWN_M_R,Built-up,257,10,243,0,8,0,18,108,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWN_M_R,Non_Water,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWN_M_R,Water,483,2,400,60,74,5,0,734,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWN_M_R,Shrubland,122,1,50,12,13,0,20,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWN_M_R,Cropland,773,0,370,154,150,0,104,519,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWN_M_R,Bareland,122,11,0,27,8,0,25,93,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWN_M_R,Wetland,279,0,81,1,27,0,120,291,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWN_M_R,Lichens_and_Mosses,2,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWN_M_R,Permanent_ice_and_snow,8,0,3,3,1,0,3,13,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWN_M_R,Shrubland,0,0,0,0,0,0,0,0,255,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWN_M_R,Grassland,0,0,0,0,0,93,14,0,533,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWN_M_R,Water,0,0,0,0,0,448,0,0,600,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWN_M_R,Cropland,0,0,0,0,0,18,0,0,229,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWN_M_R,Built-up,0,0,0,0,0,9,7,0,26,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWN_M_R,Bareland,0,0,0,0,0,7,3,0,29,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWN_M_R,Forest,0,0,0,0,0,178,16,0,530,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWN_M_R,Wetland,0,0,0,0,0,0,2,0,635,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWN_M_R,Grassland,0,0,0,0,0,0,311,0,0,142,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWN_M_R,Bareland,0,0,0,0,0,0,46,0,0,40,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWN_M_R,Water,0,0,0,0,0,0,0,0,0,778,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWN_M_R,Shrubland,0,0,0,0,0,0,73,0,0,63,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWN_M_R,Cropland,0,0,0,0,0,0,121,0,0,64,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWN_M_R,Wetland,0,0,0,0,0,0,200,0,0,130,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWN_M_R,Built-up,0,0,0,0,0,0,17,0,0,10,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWN_M_R,Forest,0,0,0,0,0,0,243,0,0,215,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWN_M_R,Grassland,0,769,139,179,512,93,14,475,0,0,17,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWN_M_R,Bareland,28,375,0,71,102,7,3,126,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWN_M_R,Built-up,110,302,4,0,112,9,7,147,0,0,0,0
