Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19KGB_M_R,Shrubland,3,1,2,3,1,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGB_M_R,Grassland,0,12,14,25,9,12,15,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGB_M_R,Cropland,44,0,5,30,21,5,27,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGB_M_R,Wetland,25,1,0,20,0,21,13,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGB_M_R,Lichens_and_Mosses,1,1,0,1,1,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGB_M_R,Bareland,71,22,8,0,25,43,43,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGB_M_R,Built-up,9,8,1,9,0,3,8,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGB_M_R,Water,102,8,22,91,9,0,58,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGB_M_R,Forest,78,29,17,57,23,28,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KGB_M_R,Permanent_ice_and_snow,15,3,0,11,3,3,4,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGB_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGB_M_R,Grassland,0,0,1,0,0,0,0,28,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGB_M_R,Cropland,0,0,0,0,0,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGB_M_R,Forest,0,0,16,0,0,7,0,21,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGB_M_R,Wetland,0,0,0,0,0,0,0,30,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGB_M_R,Bareland,0,0,23,0,0,7,0,17,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGB_M_R,Built-up,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGB_M_R,Water,0,0,37,0,0,0,0,33,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGB_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,2,0,0,0,0
