Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LQJ_M_R,Shrubland,345,88,131,56,220,91,206,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQJ_M_R,Non_Wetland,0,0,0,0,0,0,39,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQJ_M_R,Grassland,0,191,36,8,207,27,323,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQJ_M_R,Bareland,530,88,0,80,88,51,76,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQJ_M_R,Built-up,165,44,82,0,83,6,10,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQJ_M_R,Water,1100,251,420,10,891,0,1039,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQJ_M_R,Cropland,624,0,225,71,272,43,268,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQJ_M_R,Forest,672,130,155,75,0,192,555,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQJ_M_R,Non_Water,7,4,5,0,5,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQJ_M_R,Wetland,776,328,135,0,535,271,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQJ_M_R,Lichens_and_Mosses,4,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQJ_M_R,Permanent_ice_and_snow,30,0,13,9,29,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQJ_M_R,Non_Wetland,10,0,1,0,0,7,0,10,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQJ_M_R,Shrubland,124,0,47,32,11,102,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQJ_M_R,Grassland,0,0,46,22,6,116,0,272,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQJ_M_R,Cropland,898,0,218,170,4,220,0,370,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQJ_M_R,Bareland,199,0,0,92,3,291,0,155,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQJ_M_R,Built-up,60,0,31,0,0,50,0,64,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQJ_M_R,Water,519,0,177,63,63,0,0,897,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQJ_M_R,Forest,623,0,173,90,0,582,0,1434,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQJ_M_R,Non_Water,6,0,1,0,0,13,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQJ_M_R,Wetland,715,0,201,20,64,931,0,995,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQJ_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQJ_M_R,Permanent_ice_and_snow,0,0,82,0,8,0,0,56,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQJ_M_R,Non_Wetland,4,1,8,0,7,7,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQJ_M_R,Grassland,0,53,179,1,232,311,0,499,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQJ_M_R,Bareland,83,23,0,15,17,207,0,168,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQJ_M_R,Built-up,47,28,189,0,7,19,0,112,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQJ_M_R,Water,33,6,441,4,633,0,0,1212,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQJ_M_R,Forest,137,34,425,1,0,552,0,1127,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQJ_M_R,Non_Water,1,0,4,0,4,14,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQJ_M_R,Shrubland,61,33,106,6,85,80,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQJ_M_R,Cropland,364,0,431,31,171,293,0,559,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQJ_M_R,Wetland,134,29,373,0,770,1069,0,1195,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQJ_M_R,Lichens_and_Mosses,1,3,2,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQJ_M_R,Permanent_ice_and_snow,1,0,80,0,1,0,0,35,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQJ_M_R,Shrubland,0,0,0,0,0,0,0,0,503,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQJ_M_R,Grassland,0,0,0,0,0,6,173,0,644,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQJ_M_R,Water,0,0,0,0,0,0,970,0,1225,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQJ_M_R,Forest,0,0,0,0,0,67,382,0,1080,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQJ_M_R,Bareland,0,0,0,0,0,7,171,0,138,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQJ_M_R,Cropland,0,0,0,0,0,2,191,0,419,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQJ_M_R,Built-up,0,0,0,0,0,0,22,0,10,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQJ_M_R,Wetland,0,0,0,0,0,16,0,0,1526,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQJ_M_R,Shrubland,0,0,0,0,0,237,0,0,0,101,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQJ_M_R,Water,0,0,0,0,0,0,0,0,0,1389,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQJ_M_R,Grassland,0,0,0,0,0,422,0,0,0,192,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQJ_M_R,Bareland,0,0,0,0,0,293,0,0,0,211,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQJ_M_R,Forest,0,0,0,0,0,709,0,0,0,484,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQJ_M_R,Built-up,0,0,0,0,0,41,0,0,0,16,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQJ_M_R,Cropland,0,0,0,0,0,514,0,0,0,197,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQJ_M_R,Wetland,0,0,0,0,0,1383,0,0,0,771,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQJ_M_R,Grassland,0,649,52,56,200,6,173,297,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQJ_M_R,Bareland,25,582,0,110,93,7,171,333,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQJ_M_R,Built-up,8,146,10,0,4,0,22,77,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQJ_M_R,Cropland,77,0,16,86,94,2,191,212,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQJ_M_R,Water,98,1282,325,126,343,0,970,839,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQJ_M_R,Forest,294,991,150,166,0,67,382,628,0,0,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQJ_M_R,Shrubland,27,125,26,21,45,0,0,0,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQJ_M_R,Wetland,96,455,43,41,218,16,0,300,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQJ_M_R,Permanent_ice_and_snow,8,63,19,9,7,0,0,31,0,0,0,0
