Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_17MPN_M_R,Shrubland,3,3,3,3,1,2,3,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MPN_M_R,Grassland,0,9,16,5,7,2,13,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MPN_M_R,Cropland,75,0,52,62,32,49,78,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MPN_M_R,Wetland,48,12,0,35,2,45,36,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MPN_M_R,Bareland,74,69,32,0,35,54,66,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MPN_M_R,Built-up,20,15,9,18,0,8,16,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MPN_M_R,Water,115,84,73,105,23,0,117,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MPN_M_R,Forest,61,46,38,49,25,30,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_17MPN_M_R,Permanent_ice_and_snow,9,0,0,2,0,2,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPN_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPN_M_R,Grassland,0,0,0,0,0,0,0,19,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPN_M_R,Cropland,0,0,17,0,0,10,0,69,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPN_M_R,Bareland,0,0,27,0,0,14,0,48,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPN_M_R,Forest,0,0,17,0,0,11,0,58,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPN_M_R,Wetland,0,0,0,0,0,4,0,183,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPN_M_R,Built-up,0,0,0,0,0,3,0,12,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPN_M_R,Water,0,0,59,0,0,0,0,68,0,0,0
