,0
Grassland,23160
Water,22817
Forest,21487
Bareland,15856
Wetland,11476
Cropland,9744
Built-up,5899
Non_Wetland,4133
Shrubland,4072
Non_Water,1665
Lichens_and_Mosses,141
Permanent_ice_and_snow,65
