,0
Water,5717
Forest,3944
Wetland,3226
Bareland,1146
Grassland,810
Non_Wetland,799
Non_Water,332
Shrubland,108
Built-up,59
Permanent_ice_and_snow,28
Cropland,13
Lichens_and_Mosses,10
