,0
Forest,34172
Water,30148
Grassland,29222
Cropland,24400
Wetland,23552
Built-up,18987
Bareland,15186
Shrubland,11374
Non_Wetland,6838
Non_Water,3083
Permanent_ice_and_snow,749
Lichens_and_Mosses,306
