,0
Water,3541
Cropland,2310
Forest,2151
Bareland,1677
Wetland,1608
Grassland,1096
Built-up,825
Non_Wetland,483
Non_Water,357
Shrubland,351
Permanent_ice_and_snow,60
Lichens_and_Mosses,30
