,0
Wetland,4268
Water,2778
Forest,2292
Grassland,1949
Bareland,1445
Non_Wetland,1298
Built-up,704
Cropland,699
Shrubland,408
Permanent_ice_and_snow,61
Lichens_and_Mosses,45
