,0
Forest,3966
Water,3714
Grassland,1331
Wetland,1301
Bareland,616
Non_Wetland,412
Non_Water,256
Cropland,216
Built-up,77
Shrubland,47
Lichens_and_Mosses,20
Permanent_ice_and_snow,11
