Dataset,MajorityClass,Forest,Cropland,Bareland,Built-up,Wetland,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_21LWH_M_R,Grassland,178,81,29,48,28,9,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LWH_M_R,Non_Wetland,8,1,1,0,0,0,8,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LWH_M_R,Shrubland,36,10,4,10,1,0,59,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LWH_M_R,Cropland,282,0,113,116,5,11,461,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LWH_M_R,Wetland,116,5,5,0,0,49,179,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LWH_M_R,Bareland,74,42,0,27,0,0,130,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LWH_M_R,Built-up,74,50,32,0,0,0,152,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LWH_M_R,Water,396,3,115,2,94,0,487,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LWH_M_R,Forest,0,139,69,105,43,69,593,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LWH_M_R,Lichens_and_Mosses,0,2,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWH_M_R,Non_Wetland,2,0,0,0,11,0,3,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWH_M_R,Shrubland,14,0,5,4,15,2,25,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWH_M_R,Grassland,83,0,72,15,136,44,0,31,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWH_M_R,Cropland,205,0,105,79,136,17,412,26,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWH_M_R,Bareland,48,0,0,15,14,1,88,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWH_M_R,Built-up,20,0,64,0,5,1,50,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWH_M_R,Water,74,0,20,0,247,0,326,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWH_M_R,Forest,0,0,83,38,466,131,603,132,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWH_M_R,Wetland,7,0,1,0,0,67,84,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWH_M_R,Lichens_and_Mosses,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWH_M_R,Grassland,22,76,172,26,134,21,0,31,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWH_M_R,Non_Wetland,0,0,2,0,10,2,3,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWH_M_R,Forest,0,150,439,50,526,181,650,114,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWH_M_R,Wetland,1,1,11,0,0,110,74,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWH_M_R,Shrubland,2,7,20,8,15,2,32,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWH_M_R,Bareland,0,44,0,7,8,5,47,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWH_M_R,Built-up,5,30,117,0,12,1,81,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWH_M_R,Cropland,31,0,373,83,78,27,405,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWH_M_R,Water,14,4,182,2,347,0,224,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWH_M_R,Lichens_and_Mosses,0,0,3,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWH_M_R,Grassland,0,0,0,0,37,31,0,0,274,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWH_M_R,Wetland,0,0,0,0,0,30,0,0,175,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWH_M_R,Forest,0,0,0,0,143,116,0,0,828,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWH_M_R,Water,0,0,0,0,180,0,0,0,299,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWH_M_R,Shrubland,0,0,0,0,0,0,0,0,31,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWH_M_R,Cropland,0,0,0,0,9,41,0,0,215,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWH_M_R,Bareland,0,0,0,0,1,12,0,0,22,0,0,0
