Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYQ_M_R,Grassland,0,193,193,121,134,27,165,384,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYQ_M_R,Forest,505,210,204,114,0,78,288,733,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYQ_M_R,Built-up,257,51,290,0,10,0,77,143,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYQ_M_R,Non_Water,0,0,1,0,0,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYQ_M_R,Water,115,139,390,51,103,16,0,413,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYQ_M_R,Shrubland,61,7,43,16,11,4,25,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYQ_M_R,Bareland,110,45,0,39,3,0,101,71,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYQ_M_R,Cropland,647,0,437,280,126,0,243,471,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYQ_M_R,Wetland,87,128,191,5,25,0,292,217,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYQ_M_R,Permanent_ice_and_snow,0,0,8,0,0,0,9,13,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYQ_M_R,Grassland,0,0,0,0,0,171,23,0,345,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYQ_M_R,Wetland,0,0,0,0,0,0,3,0,518,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYQ_M_R,Water,0,0,0,0,0,717,0,0,556,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYQ_M_R,Shrubland,0,0,0,0,0,0,0,0,60,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYQ_M_R,Cropland,0,0,0,0,0,114,7,0,308,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYQ_M_R,Bareland,0,0,0,0,0,133,1,0,33,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYQ_M_R,Built-up,0,0,0,0,0,53,3,0,51,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYQ_M_R,Forest,0,0,0,0,0,357,59,0,441,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYQ_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,9,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYQ_M_R,Cropland,0,0,0,0,0,0,258,0,0,142,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYQ_M_R,Bareland,0,0,0,0,0,0,110,0,0,110,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYQ_M_R,Grassland,0,0,0,0,0,0,269,0,0,124,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYQ_M_R,Water,0,0,0,0,0,0,0,0,0,888,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYQ_M_R,Shrubland,0,0,0,0,0,0,37,0,0,29,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYQ_M_R,Built-up,0,0,0,0,0,0,96,0,0,42,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYQ_M_R,Wetland,0,0,0,0,0,0,333,0,0,342,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYQ_M_R,Forest,0,0,0,0,0,0,263,0,0,215,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYQ_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,3,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYQ_M_R,Grassland,0,639,131,211,589,171,23,476,0,0,21,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYQ_M_R,Bareland,27,431,0,117,195,133,1,207,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYQ_M_R,Built-up,90,356,33,0,229,53,3,277,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYQ_M_R,Water,179,913,123,154,770,717,0,585,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYQ_M_R,Forest,374,540,82,154,0,357,59,407,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYQ_M_R,Cropland,258,0,78,259,566,114,7,473,0,0,27,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYQ_M_R,Wetland,30,125,6,14,143,0,3,67,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYQ_M_R,Shrubland,18,42,9,12,53,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYQ_M_R,Permanent_ice_and_snow,1,26,2,2,25,0,0,8,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYQ_M_R,Grassland,0,975,6,429,312,81,180,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYQ_M_R,Built-up,0,150,15,0,19,1,17,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYQ_M_R,Forest,0,660,0,382,0,60,290,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYQ_M_R,Shrubland,0,129,0,71,61,7,22,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYQ_M_R,Bareland,0,231,0,172,20,5,73,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYQ_M_R,Water,0,534,85,182,133,68,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYQ_M_R,Wetland,0,313,14,106,144,0,197,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYQ_M_R,Cropland,0,0,20,305,117,23,61,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYQ_M_R,Permanent_ice_and_snow,0,18,0,6,4,5,13,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYQ_M_R,Forest,226,170,74,0,0,77,141,0,0,0,0,14
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYQ_M_R,Shrubland,53,67,63,0,114,26,68,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYQ_M_R,Cropland,272,0,360,0,305,166,178,0,0,0,0,42
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYQ_M_R,Bareland,6,30,0,0,16,3,27,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYQ_M_R,Built-up,124,259,187,0,221,30,100,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYQ_M_R,Water,107,110,213,0,266,200,0,0,0,0,0,64
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYQ_M_R,Wetland,156,74,100,0,338,0,194,0,0,0,0,25
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYQ_M_R,Grassland,0,241,211,0,303,115,159,0,0,0,0,28
