Dataset,MajorityClass,Grassland,Forest,Cropland,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KTB_M_R,Bareland,0,0,0,0,0,0,141,0,0,57,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KTB_M_R,Forest,0,0,0,0,0,0,277,0,0,113,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTB_M_R,Grassland,0,215,373,75,78,228,20,349,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTB_M_R,Wetland,2,164,219,0,59,134,28,255,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTB_M_R,Bareland,1,23,167,67,0,147,12,103,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTB_M_R,Built-up,0,14,57,2,7,0,1,54,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTB_M_R,Water,6,184,360,238,176,308,0,353,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTB_M_R,Forest,23,0,264,62,63,155,35,283,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTB_M_R,Cropland,1,64,0,9,17,97,1,139,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTB_M_R,Permanent_ice_and_snow,0,2,5,0,0,2,0,3,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24KTB_M_R,Wetland,172,323,123,0,67,0,195,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24KTB_M_R,Built-up,43,91,57,14,31,0,48,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_24KTB_M_R,Water,132,320,35,158,63,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24KTB_M_R,Forest,51,0,69,22,20,0,88,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24KTB_M_R,Cropland,66,90,0,36,32,0,31,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_24KTB_M_R,Bareland,12,36,18,18,0,0,47,0,0,0,0,23
AMAZON_EXTENSION_2024_DynamicWorld_2024_24KTB_M_R,Grassland,0,144,102,91,71,0,81,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_24KTB_M_R,Shrubland,0,6,0,0,0,0,0,0,0,0,0,0
