Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19KDB_M_R,Shrubland,3,3,3,3,1,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KDB_M_R,Grassland,0,26,42,23,17,13,4,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KDB_M_R,Cropland,90,0,41,38,27,10,9,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KDB_M_R,Wetland,87,20,0,16,0,42,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KDB_M_R,Lichens_and_Mosses,3,3,2,1,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KDB_M_R,Bareland,101,38,41,0,30,33,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KDB_M_R,Built-up,23,18,10,12,0,5,5,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KDB_M_R,Water,104,7,104,50,4,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KDB_M_R,Forest,71,19,60,16,7,8,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KDB_M_R,Permanent_ice_and_snow,2,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KDB_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KDB_M_R,Grassland,0,0,7,0,0,3,0,76,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KDB_M_R,Cropland,0,0,11,0,0,5,0,50,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KDB_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KDB_M_R,Bareland,0,0,18,0,0,2,0,66,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KDB_M_R,Built-up,0,0,0,0,0,0,0,10,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KDB_M_R,Forest,0,0,3,0,0,1,0,77,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KDB_M_R,Wetland,0,0,0,0,0,10,0,120,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KDB_M_R,Water,0,0,28,0,0,0,0,72,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KDB_M_R,Shrubland,0,0,0,0,0,4,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KDB_M_R,Grassland,0,0,0,0,0,46,0,0,8,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KDB_M_R,Wetland,0,0,0,0,0,108,0,0,31,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KDB_M_R,Lichens_and_Mosses,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KDB_M_R,Bareland,0,0,0,0,0,82,0,0,26,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KDB_M_R,Built-up,0,0,0,0,0,13,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KDB_M_R,Water,0,0,0,0,0,0,0,0,96,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KDB_M_R,Forest,0,0,0,0,0,29,0,0,4,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KDB_M_R,Cropland,0,0,0,0,0,43,0,0,10,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KDB_M_R,Water,43,4,28,31,14,0,28,0,0,88,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KDB_M_R,Cropland,44,0,11,39,30,5,23,0,0,64,25,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KDB_M_R,Wetland,15,1,0,15,4,10,15,0,0,43,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KDB_M_R,Bareland,42,6,18,0,38,2,21,0,0,75,24,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KDB_M_R,Built-up,14,2,0,12,0,0,9,0,0,17,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KDB_M_R,Forest,29,7,3,19,4,1,0,0,0,57,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KDB_M_R,Grassland,0,12,7,21,11,3,20,0,0,43,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KDB_M_R,Permanent_ice_and_snow,1,0,0,2,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KDB_M_R,Water,0,26,56,26,23,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KDB_M_R,Grassland,0,47,34,8,31,16,25,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KDB_M_R,Wetland,0,18,0,8,17,25,10,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KDB_M_R,Bareland,0,49,25,0,43,41,6,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KDB_M_R,Built-up,0,3,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KDB_M_R,Cropland,0,0,10,6,32,6,9,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KDB_M_R,Forest,0,13,21,3,22,13,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KDB_M_R,Water,10,26,16,58,0,0,35,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KDB_M_R,Cropland,13,0,0,13,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KDB_M_R,Wetland,27,39,0,51,0,31,51,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KDB_M_R,Bareland,5,12,2,0,0,16,5,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KDB_M_R,Built-up,2,13,0,16,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KDB_M_R,Forest,2,3,0,2,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KDB_M_R,Grassland,0,11,3,15,0,7,10,0,0,0,0,1
