,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LMK_M_R,10928
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LMK_M_R,10816
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LMK_M_R,10804
AMAZON_EXTENSION_2024_WorldCover_2021_23LMK_M_R,10307
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LMK_M_R,8854
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LMK_M_R,6725
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LMK_M_R,3198
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LMK_M_R,2675
