Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19LFD_M_R,Shrubland,3,1,1,3,1,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFD_M_R,Grassland,0,6,7,20,6,5,21,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFD_M_R,Cropland,67,0,0,96,11,43,85,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFD_M_R,Wetland,45,14,0,52,1,55,54,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFD_M_R,Lichens_and_Mosses,1,0,0,2,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFD_M_R,Bareland,98,30,1,0,7,79,100,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFD_M_R,Built-up,13,2,0,15,0,5,18,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFD_M_R,Water,128,56,11,158,6,0,141,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFD_M_R,Forest,117,58,22,111,23,73,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFD_M_R,Permanent_ice_and_snow,4,0,0,1,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFD_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFD_M_R,Grassland,0,0,3,0,0,0,0,12,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFD_M_R,Bareland,0,0,36,0,0,12,0,18,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFD_M_R,Forest,0,0,39,0,0,21,0,83,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFD_M_R,Wetland,0,0,0,0,0,0,0,54,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFD_M_R,Water,0,0,67,0,0,0,0,46,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFD_M_R,Built-up,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFD_M_R,Cropland,0,0,12,0,0,0,0,20,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFD_M_R,Shrubland,0,0,0,0,0,3,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFD_M_R,Grassland,0,0,0,0,0,17,0,0,14,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFD_M_R,Cropland,0,0,0,0,0,74,0,0,28,0,0,0
