,0
Forest,11076
Grassland,8635
Cropland,6608
Bareland,4745
Shrubland,4352
Built-up,3548
Water,2853
Wetland,2351
Non_Wetland,651
Non_Water,129
Lichens_and_Mosses,54
Permanent_ice_and_snow,35
