,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLF_M_R,13021
AMAZON_EXTENSION_2024_WorldCover_2021_23LLF_M_R,12596
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLF_M_R,12446
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLF_M_R,11758
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLF_M_R,11342
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLF_M_R,9162
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLF_M_R,3985
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLF_M_R,1833
