Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTA_M_R,Bareland,313,0,0,160,34,4,126,154,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTA_M_R,Built-up,212,0,135,0,90,0,53,209,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTA_M_R,Water,276,0,140,51,156,80,0,526,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTA_M_R,Forest,492,0,213,427,0,141,177,1069,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTA_M_R,Non_Water,0,0,3,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTA_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTA_M_R,Permanent_ice_and_snow,12,0,2,2,1,0,0,12,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTA_M_R,Shrubland,0,0,0,0,0,0,0,0,215,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTA_M_R,Grassland,0,0,0,0,0,60,12,0,367,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTA_M_R,Wetland,0,0,0,0,0,0,36,0,918,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTA_M_R,Water,0,0,0,0,0,397,0,0,515,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTA_M_R,Cropland,0,0,0,0,0,2,0,0,27,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTA_M_R,Bareland,0,0,0,0,0,4,8,0,61,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTA_M_R,Built-up,0,0,0,0,0,8,2,0,7,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTA_M_R,Forest,0,0,0,0,0,159,30,0,596,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTA_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTA_M_R,Grassland,0,100,296,141,143,82,115,658,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTA_M_R,Non_Wetland,2,0,0,0,1,10,1,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTA_M_R,Bareland,109,31,0,45,14,17,77,157,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTA_M_R,Forest,411,227,530,242,0,211,177,1153,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTA_M_R,Built-up,186,94,324,0,69,3,33,289,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTA_M_R,Non_Water,1,0,0,0,0,0,2,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTA_M_R,Water,119,2,192,6,156,274,0,671,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTA_M_R,Shrubland,70,17,62,20,11,32,22,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTA_M_R,Cropland,391,0,462,249,107,10,26,465,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTA_M_R,Wetland,75,0,62,2,157,0,353,604,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTA_M_R,Lichens_and_Mosses,0,0,1,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTA_M_R,Permanent_ice_and_snow,6,0,27,0,0,1,0,12,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTA_M_R,Grassland,0,0,0,0,0,0,196,0,0,85,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTA_M_R,Water,0,0,0,0,0,0,0,0,0,421,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTA_M_R,Shrubland,0,0,0,0,0,0,73,0,0,33,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTA_M_R,Wetland,0,0,0,0,0,0,548,0,0,249,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTA_M_R,Bareland,0,0,0,0,0,0,81,0,0,36,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTA_M_R,Cropland,0,0,0,0,0,0,17,0,0,11,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTA_M_R,Built-up,0,0,0,0,0,0,14,0,0,10,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTA_M_R,Forest,0,0,0,0,0,0,195,0,0,115,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTA_M_R,Grassland,0,365,126,121,517,60,12,313,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTA_M_R,Bareland,73,348,0,93,239,4,8,115,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTA_M_R,Built-up,223,257,71,0,237,8,2,231,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTA_M_R,Forest,577,454,155,211,0,159,30,450,0,0,13,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTA_M_R,Water,79,259,218,51,554,397,0,267,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTA_M_R,Cropland,335,0,40,153,403,2,0,289,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTA_M_R,Wetland,73,72,121,5,376,0,36,93,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTA_M_R,Shrubland,61,43,54,20,87,0,0,0,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTA_M_R,Permanent_ice_and_snow,3,27,2,2,19,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTA_M_R,Grassland,0,621,7,384,272,120,75,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTA_M_R,Built-up,0,122,2,0,33,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTA_M_R,Forest,0,573,0,554,0,194,190,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTA_M_R,Shrubland,0,127,1,127,89,64,41,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTA_M_R,Bareland,0,185,0,176,69,10,39,0,0,0,0,2
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTA_M_R,Water,0,63,21,48,29,248,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTA_M_R,Wetland,0,30,3,21,62,0,275,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTA_M_R,Cropland,0,0,6,226,108,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTA_M_R,Permanent_ice_and_snow,0,0,0,6,5,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTA_M_R,Forest,170,233,105,0,0,87,87,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTA_M_R,Shrubland,72,90,64,0,175,70,90,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTA_M_R,Wetland,102,13,39,0,273,0,164,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTA_M_R,Water,57,6,89,0,173,344,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTA_M_R,Bareland,6,31,0,0,27,4,37,0,0,0,0,35
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTA_M_R,Built-up,35,226,84,0,241,1,9,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTA_M_R,Cropland,86,0,123,0,153,1,4,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTA_M_R,Grassland,0,243,195,0,273,126,86,0,0,0,0,41
