Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20KRF_M_R,Shrubland,3,2,3,1,1,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRF_M_R,Grassland,0,7,9,1,8,2,10,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRF_M_R,Cropland,31,0,14,14,13,6,29,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRF_M_R,Wetland,13,0,0,0,0,3,8,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRF_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRF_M_R,Bareland,20,4,6,0,9,11,17,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRF_M_R,Built-up,9,6,0,8,0,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRF_M_R,Water,36,11,20,18,8,0,43,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRF_M_R,Forest,34,15,25,13,21,9,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRF_M_R,Permanent_ice_and_snow,2,0,0,0,0,0,6,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRF_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRF_M_R,Grassland,0,0,0,0,0,2,0,10,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRF_M_R,Cropland,0,0,0,0,0,7,0,14,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRF_M_R,Forest,0,0,12,0,0,17,0,24,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRF_M_R,Bareland,0,0,4,0,0,4,0,6,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRF_M_R,Water,0,0,10,0,0,0,0,9,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRF_M_R,Wetland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRF_M_R,Shrubland,0,0,0,0,0,3,0,0,1,0,0,0
