Dataset,MajorityClass,Forest,Cropland,Wetland,Bareland,Built-up,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_22MFU_M_R,Grassland,422,51,34,131,96,40,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MFU_M_R,Non_Wetland,5,0,1,1,1,1,6,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MFU_M_R,Forest,0,6,21,114,95,161,792,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MFU_M_R,Shrubland,33,0,1,9,16,1,64,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MFU_M_R,Cropland,129,0,0,29,43,0,203,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MFU_M_R,Bareland,229,8,2,0,86,54,348,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MFU_M_R,Built-up,188,4,0,67,0,9,278,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MFU_M_R,Water,788,5,25,341,26,0,683,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MFU_M_R,Non_Water,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MFU_M_R,Wetland,218,0,0,52,6,127,344,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MFU_M_R,Permanent_ice_and_snow,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFU_M_R,Non_Wetland,2,0,6,2,0,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFU_M_R,Shrubland,11,0,9,23,8,4,50,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFU_M_R,Grassland,185,0,173,370,119,90,0,21,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFU_M_R,Cropland,43,0,14,82,57,7,194,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFU_M_R,Bareland,55,0,43,0,64,61,178,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFU_M_R,Built-up,59,0,11,161,0,10,138,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFU_M_R,Water,219,0,341,543,112,0,739,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFU_M_R,Forest,0,0,536,611,155,252,894,64,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFU_M_R,Non_Water,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFU_M_R,Wetland,31,0,0,179,11,71,244,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFU_M_R,Permanent_ice_and_snow,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFU_M_R,Grassland,64,47,181,578,123,137,0,192,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFU_M_R,Forest,0,57,329,942,172,250,657,194,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFU_M_R,Non_Wetland,0,0,8,3,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFU_M_R,Bareland,7,2,15,0,57,40,58,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFU_M_R,Built-up,13,0,10,208,0,13,90,25,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFU_M_R,Non_Water,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFU_M_R,Wetland,15,1,0,295,12,97,119,30,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFU_M_R,Water,93,1,278,909,171,0,266,44,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFU_M_R,Shrubland,1,1,8,25,7,4,14,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFU_M_R,Cropland,5,0,14,164,57,10,130,26,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFU_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFU_M_R,Grassland,0,0,122,0,0,61,0,0,499,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFU_M_R,Forest,0,0,343,0,0,163,0,0,812,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFU_M_R,Bareland,0,0,73,0,0,60,0,0,127,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFU_M_R,Wetland,0,0,0,0,0,4,0,0,140,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFU_M_R,Water,0,0,475,0,0,0,0,0,322,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFU_M_R,Shrubland,0,0,0,0,0,0,0,0,22,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFU_M_R,Cropland,0,0,3,0,0,2,0,0,28,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFU_M_R,Built-up,0,0,41,0,0,15,0,0,23,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFU_M_R,Grassland,0,0,0,0,0,190,0,0,0,89,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFU_M_R,Wetland,0,0,0,0,0,110,0,0,0,107,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFU_M_R,Bareland,0,0,0,0,0,158,0,0,0,42,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFU_M_R,Shrubland,0,0,0,0,0,3,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFU_M_R,Built-up,0,0,0,0,0,16,0,0,0,6,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFU_M_R,Water,0,0,0,0,0,0,0,0,0,443,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFU_M_R,Forest,0,0,0,0,0,324,0,0,0,166,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFU_M_R,Cropland,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFU_M_R,Grassland,323,194,122,98,108,61,0,390,0,0,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFU_M_R,Forest,0,138,343,158,131,163,456,426,0,0,27,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFU_M_R,Bareland,148,138,73,0,131,60,150,287,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFU_M_R,Built-up,75,59,41,15,0,15,94,153,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFU_M_R,Wetland,29,3,0,12,5,4,31,35,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFU_M_R,Water,341,83,475,209,53,0,241,302,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFU_M_R,Shrubland,1,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFU_M_R,Cropland,64,0,3,2,23,2,59,83,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFU_M_R,Grassland,231,431,96,5,223,215,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFU_M_R,Forest,0,206,81,0,293,461,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFU_M_R,Bareland,94,116,55,0,217,143,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFU_M_R,Built-up,15,55,2,5,0,10,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFU_M_R,Shrubland,1,5,3,0,6,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFU_M_R,Wetland,66,53,0,0,35,134,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFU_M_R,Water,79,70,58,17,69,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFU_M_R,Cropland,6,0,0,0,17,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFU_M_R,Forest,0,132,20,41,0,85,86,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFU_M_R,Bareland,168,56,22,0,0,143,51,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFU_M_R,Built-up,141,131,0,46,0,38,33,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFU_M_R,Water,562,26,38,46,0,0,50,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFU_M_R,Shrubland,19,7,1,1,0,3,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFU_M_R,Cropland,6,0,0,24,0,2,16,0,0,0,0,0
