,0
Water,3103
Bareland,1844
Cropland,1663
Grassland,1478
Forest,1434
Wetland,1347
Built-up,968
Shrubland,580
Non_Wetland,400
Permanent_ice_and_snow,366
Non_Water,269
Lichens_and_Mosses,30
