Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFE_M_R,Permanent_ice_and_snow,0,0,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFE_M_R,Water,75,18,66,81,32,0,85,0,0,95,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFE_M_R,Cropland,50,0,6,28,19,1,41,0,0,41,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFE_M_R,Wetland,26,11,0,40,0,14,47,0,0,20,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFE_M_R,Bareland,48,11,27,0,25,13,44,0,0,61,11,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFE_M_R,Built-up,14,10,2,10,0,0,12,0,0,9,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFE_M_R,Forest,82,57,44,77,42,29,0,0,0,91,20,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFE_M_R,Grassland,0,17,9,32,9,5,40,0,0,22,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFE_M_R,Permanent_ice_and_snow,2,1,0,2,0,0,3,0,0,2,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFE_M_R,Grassland,0,36,43,6,17,20,42,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFE_M_R,Water,0,21,95,80,43,0,79,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFE_M_R,Wetland,0,24,0,19,14,56,53,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFE_M_R,Bareland,0,17,0,0,27,46,30,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFE_M_R,Built-up,0,4,0,1,0,3,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFE_M_R,Forest,0,39,68,35,49,73,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFE_M_R,Cropland,0,0,2,12,19,18,25,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFE_M_R,Permanent_ice_and_snow,0,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFE_M_R,Water,56,54,45,66,0,0,109,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFE_M_R,Cropland,12,0,0,7,0,3,9,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFE_M_R,Wetland,52,36,0,28,0,48,73,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFE_M_R,Bareland,1,21,0,0,0,14,25,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFE_M_R,Built-up,3,11,0,8,0,3,13,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFE_M_R,Forest,33,33,18,32,0,28,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFE_M_R,Grassland,0,10,4,10,0,8,15,0,0,0,0,4
