Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPG_M_R,Bareland,0,0,0,0,3,0,103,0,26,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPG_M_R,Cropland,0,0,0,0,0,0,81,0,159,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPG_M_R,Built-up,0,0,0,0,0,0,7,0,10,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPG_M_R,Forest,0,0,0,0,83,0,466,0,586,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPG_M_R,Wetland,0,0,0,0,2,0,0,0,256,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPG_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPG_M_R,Water,0,0,0,0,0,0,0,0,0,872,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPG_M_R,Grassland,0,0,0,0,189,0,0,0,0,91,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPG_M_R,Bareland,0,0,0,0,127,0,0,0,0,58,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPG_M_R,Forest,0,0,0,0,668,0,0,0,0,462,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPG_M_R,Shrubland,0,0,0,0,117,0,0,0,0,80,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPG_M_R,Cropland,0,0,0,0,172,0,0,0,0,87,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPG_M_R,Wetland,0,0,0,0,613,0,0,0,0,322,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPG_M_R,Built-up,0,0,0,0,17,0,0,0,0,24,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPG_M_R,Grassland,0,467,48,71,3,254,102,330,0,0,16,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPG_M_R,Bareland,0,304,0,73,3,108,103,202,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPG_M_R,Built-up,12,189,16,0,0,58,7,148,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPG_M_R,Water,51,603,209,46,0,317,671,533,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPG_M_R,Forest,163,696,134,100,83,0,466,626,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPG_M_R,Cropland,43,0,13,49,0,223,81,257,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPG_M_R,Shrubland,10,74,16,10,0,56,0,0,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPG_M_R,Wetland,0,43,5,0,2,79,0,54,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPG_M_R,Permanent_ice_and_snow,0,9,1,0,0,2,0,6,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPG_M_R,Grassland,0,423,2,137,33,141,37,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPG_M_R,Forest,0,279,2,203,267,0,234,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPG_M_R,Shrubland,0,108,0,62,59,131,81,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPG_M_R,Bareland,0,140,0,128,20,59,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPG_M_R,Water,0,59,47,49,0,166,133,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPG_M_R,Built-up,0,21,10,0,1,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPG_M_R,Wetland,0,49,9,53,81,116,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPG_M_R,Cropland,0,0,0,111,15,79,7,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPG_M_R,Permanent_ice_and_snow,0,1,0,5,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPG_M_R,Forest,72,97,60,0,57,0,51,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPG_M_R,Shrubland,71,84,78,0,104,278,75,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPG_M_R,Cropland,99,0,108,0,22,149,5,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPG_M_R,Water,85,91,133,0,0,680,46,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPG_M_R,Bareland,2,22,0,0,19,35,1,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPG_M_R,Wetland,106,181,39,0,101,446,0,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPG_M_R,Built-up,2,55,53,0,8,133,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPG_M_R,Grassland,0,153,99,0,43,250,11,0,0,0,0,5
