Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20KMF_M_R,Shrubland,3,2,2,3,1,2,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMF_M_R,Grassland,0,26,19,18,17,20,34,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMF_M_R,Cropland,108,0,35,76,34,62,80,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMF_M_R,Wetland,92,26,0,45,2,85,80,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMF_M_R,Lichens_and_Mosses,2,1,0,1,1,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMF_M_R,Bareland,115,58,15,0,24,83,83,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMF_M_R,Built-up,27,20,3,23,0,14,25,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMF_M_R,Water,195,74,72,160,42,0,163,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMF_M_R,Forest,126,75,46,99,44,75,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMF_M_R,Permanent_ice_and_snow,35,9,3,12,6,3,20,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMF_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMF_M_R,Grassland,0,0,9,0,0,6,0,30,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMF_M_R,Cropland,0,0,31,0,0,24,0,52,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMF_M_R,Bareland,0,0,36,0,0,26,0,36,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMF_M_R,Forest,0,0,43,0,0,30,0,77,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMF_M_R,Wetland,0,0,0,0,0,5,0,95,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMF_M_R,Built-up,0,0,3,0,0,5,0,5,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMF_M_R,Water,0,0,70,0,0,0,0,60,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMF_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMF_M_R,Shrubland,0,0,0,0,0,2,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMF_M_R,Grassland,0,0,0,0,0,31,0,0,12,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMF_M_R,Cropland,0,0,0,0,0,97,0,0,45,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMF_M_R,Wetland,0,0,0,0,0,77,0,0,56,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMF_M_R,Bareland,0,0,0,0,0,136,0,0,87,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMF_M_R,Built-up,0,0,0,0,0,22,0,0,7,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMF_M_R,Water,0,0,0,0,0,0,0,0,263,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMF_M_R,Forest,0,0,0,0,0,143,0,0,76,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMF_M_R,Permanent_ice_and_snow,0,0,0,0,0,3,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMF_M_R,Water,73,100,70,89,76,0,96,0,0,134,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMF_M_R,Cropland,62,0,31,54,41,24,70,0,0,90,23,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMF_M_R,Wetland,8,19,0,8,2,5,24,0,0,19,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMF_M_R,Bareland,65,78,36,0,79,26,66,0,0,85,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMF_M_R,Built-up,17,21,3,13,0,5,17,0,0,22,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMF_M_R,Forest,75,94,43,72,76,30,0,0,0,100,27,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMF_M_R,Grassland,0,33,9,19,16,6,32,0,0,36,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMF_M_R,Permanent_ice_and_snow,12,18,0,9,11,0,15,0,0,18,3,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMF_M_R,Water,0,175,26,107,105,0,96,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMF_M_R,Grassland,0,78,5,11,40,18,38,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMF_M_R,Wetland,0,94,0,20,39,53,31,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMF_M_R,Bareland,0,67,18,0,48,84,79,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMF_M_R,Built-up,0,6,0,2,0,6,5,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMF_M_R,Forest,0,94,26,48,80,82,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMF_M_R,Cropland,0,0,2,19,64,37,45,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMF_M_R,Permanent_ice_and_snow,0,21,0,4,16,8,4,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMF_M_R,Water,45,63,52,102,0,0,120,0,0,0,0,28
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMF_M_R,Cropland,36,0,18,36,0,30,40,0,0,0,0,23
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMF_M_R,Wetland,29,38,0,40,0,44,60,0,0,0,0,17
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMF_M_R,Bareland,4,30,6,0,0,30,36,0,0,0,0,15
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMF_M_R,Built-up,13,17,2,19,0,17,20,0,0,0,0,13
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMF_M_R,Forest,24,32,9,38,0,33,0,0,0,0,0,13
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMF_M_R,Grassland,0,9,6,11,0,7,13,0,0,0,0,7
