Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGH_M_R,Bareland,113,19,0,58,0,50,7,56,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGH_M_R,Built-up,257,37,417,0,5,129,30,199,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGH_M_R,Water,163,8,1041,66,0,439,141,585,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGH_M_R,Forest,552,188,965,173,191,0,325,875,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGH_M_R,Shrubland,99,33,135,40,10,63,33,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGH_M_R,Cropland,599,0,665,295,14,313,58,410,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGH_M_R,Wetland,19,1,79,1,23,48,0,107,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGH_M_R,Permanent_ice_and_snow,0,0,5,1,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGH_M_R,Grassland,0,0,0,0,38,0,47,0,103,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGH_M_R,Forest,0,0,0,0,194,0,228,0,649,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGH_M_R,Shrubland,0,0,0,0,0,0,0,0,121,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGH_M_R,Wetland,0,0,0,0,1,0,0,0,64,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGH_M_R,Water,0,0,0,0,0,0,352,0,216,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGH_M_R,Cropland,0,0,0,0,15,0,12,0,118,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGH_M_R,Built-up,0,0,0,0,36,0,6,0,56,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGH_M_R,Bareland,0,0,0,0,91,0,9,0,8,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGH_M_R,Shrubland,0,0,0,0,83,0,0,0,0,34,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGH_M_R,Grassland,0,0,0,0,111,0,0,0,0,40,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGH_M_R,Forest,0,0,0,0,395,0,0,0,0,247,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGH_M_R,Water,0,0,0,0,0,0,0,0,0,506,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGH_M_R,Bareland,0,0,0,0,45,0,0,0,0,22,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGH_M_R,Cropland,0,0,0,0,81,0,0,0,0,34,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGH_M_R,Wetland,0,0,0,0,124,0,0,0,0,53,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGH_M_R,Built-up,0,0,0,0,28,0,0,0,0,13,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGH_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGH_M_R,Grassland,0,582,5,181,38,258,47,539,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGH_M_R,Bareland,0,448,0,243,91,123,9,384,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGH_M_R,Built-up,0,365,0,0,36,131,6,352,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGH_M_R,Water,1,739,86,117,0,404,352,664,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGH_M_R,Forest,30,1157,33,356,194,0,228,1141,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGH_M_R,Cropland,0,0,1,289,15,333,12,607,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGH_M_R,Wetland,0,17,0,3,1,11,0,20,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGH_M_R,Shrubland,1,59,2,26,0,40,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGH_M_R,Permanent_ice_and_snow,0,9,0,1,0,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGH_M_R,Grassland,0,583,11,219,105,158,7,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGH_M_R,Bareland,0,332,0,275,48,56,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGH_M_R,Forest,0,881,3,685,575,0,37,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGH_M_R,Shrubland,0,260,0,172,75,97,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGH_M_R,Built-up,0,161,12,0,10,14,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGH_M_R,Water,0,327,18,165,0,89,16,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGH_M_R,Wetland,0,108,0,9,38,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGH_M_R,Cropland,0,0,15,334,25,152,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGH_M_R,Permanent_ice_and_snow,0,0,0,7,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGH_M_R,Forest,234,232,185,0,147,0,31,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGH_M_R,Shrubland,117,124,97,0,87,245,16,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGH_M_R,Cropland,205,0,258,0,66,252,1,0,0,0,0,13
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGH_M_R,Bareland,12,43,0,0,40,72,0,0,0,0,0,29
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGH_M_R,Built-up,66,264,187,0,45,332,8,0,0,0,0,8
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGH_M_R,Water,57,41,41,0,0,594,60,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGH_M_R,Wetland,32,6,5,0,38,70,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGH_M_R,Grassland,0,103,116,0,58,135,2,0,0,0,0,19
