Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24LTJ_M_R,Shrubland,347,125,82,84,165,42,41,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTJ_M_R,Grassland,0,279,113,100,211,61,29,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTJ_M_R,Non_Wetland,0,0,0,0,0,10,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTJ_M_R,Bareland,291,99,0,71,76,10,6,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTJ_M_R,Built-up,481,215,203,0,194,9,9,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTJ_M_R,Water,1261,287,326,38,428,149,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTJ_M_R,Forest,1142,391,197,180,0,123,71,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTJ_M_R,Non_Water,3,3,1,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTJ_M_R,Cropland,463,0,228,153,261,11,8,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTJ_M_R,Wetland,275,58,51,1,31,0,38,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LTJ_M_R,Permanent_ice_and_snow,12,0,19,1,0,9,5,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTJ_M_R,Non_Wetland,2,0,0,1,0,0,1,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTJ_M_R,Shrubland,113,0,36,33,34,0,50,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTJ_M_R,Grassland,0,0,90,120,107,0,158,338,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTJ_M_R,Bareland,211,0,0,119,31,0,139,104,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTJ_M_R,Built-up,219,0,104,0,42,0,64,205,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTJ_M_R,Water,473,0,22,151,33,0,0,526,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTJ_M_R,Forest,648,0,259,244,0,0,436,1143,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTJ_M_R,Non_Water,1,0,0,0,0,0,3,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTJ_M_R,Cropland,521,0,253,169,175,0,74,385,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTJ_M_R,Wetland,95,0,5,51,1,0,172,130,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTJ_M_R,Permanent_ice_and_snow,12,0,0,0,0,0,22,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTJ_M_R,Non_Wetland,3,0,0,0,1,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTJ_M_R,Grassland,0,0,76,68,151,2,83,257,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTJ_M_R,Bareland,266,0,0,56,27,0,31,76,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTJ_M_R,Forest,844,0,208,88,0,2,203,831,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTJ_M_R,Built-up,390,0,181,0,39,0,13,133,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTJ_M_R,Non_Water,2,0,0,0,0,0,6,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTJ_M_R,Water,570,0,184,78,209,0,0,420,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTJ_M_R,Shrubland,140,0,50,28,46,2,35,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTJ_M_R,Cropland,665,0,153,158,205,0,42,363,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTJ_M_R,Wetland,165,0,12,20,35,0,73,87,0,0,0,0
