Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20KRU_M_R,Shrubland,3,3,2,1,1,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRU_M_R,Grassland,0,17,28,9,4,17,26,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRU_M_R,Cropland,88,0,28,37,18,30,59,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRU_M_R,Wetland,80,34,0,18,1,59,53,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRU_M_R,Lichens_and_Mosses,1,1,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRU_M_R,Bareland,55,17,7,0,11,14,26,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRU_M_R,Built-up,18,8,0,12,0,6,12,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRU_M_R,Water,135,56,51,70,0,0,107,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRU_M_R,Forest,89,42,41,37,20,48,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRU_M_R,Permanent_ice_and_snow,2,0,0,6,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRU_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRU_M_R,Grassland,0,0,8,0,0,7,0,43,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRU_M_R,Cropland,0,0,12,0,0,14,0,57,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRU_M_R,Forest,0,0,29,0,0,26,0,82,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRU_M_R,Wetland,0,0,0,0,0,13,0,150,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRU_M_R,Bareland,0,0,5,0,0,9,0,19,0,0,0,0
