Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24MVS_M_R,Shrubland,456,142,172,119,165,163,179,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVS_M_R,Non_Wetland,0,0,0,0,0,0,18,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVS_M_R,Grassland,0,237,71,56,125,209,256,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVS_M_R,Bareland,348,74,0,136,96,31,39,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVS_M_R,Built-up,402,171,182,0,41,222,12,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVS_M_R,Water,1003,202,374,63,0,261,549,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVS_M_R,Forest,897,354,167,153,179,0,328,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVS_M_R,Cropland,772,0,323,174,193,327,282,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVS_M_R,Non_Water,4,2,1,0,6,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVS_M_R,Wetland,429,104,52,12,302,106,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVS_M_R,Lichens_and_Mosses,2,1,1,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVS_M_R,Permanent_ice_and_snow,12,0,11,2,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVS_M_R,Non_Wetland,4,0,0,0,2,0,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVS_M_R,Shrubland,152,0,67,50,68,52,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVS_M_R,Grassland,0,0,63,74,76,121,0,502,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVS_M_R,Cropland,1011,0,231,340,168,205,0,760,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVS_M_R,Bareland,251,0,0,157,203,40,0,202,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVS_M_R,Built-up,241,0,93,0,55,105,0,296,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVS_M_R,Water,529,0,115,121,0,18,0,923,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVS_M_R,Forest,543,0,134,262,126,0,0,1305,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVS_M_R,Non_Water,4,0,0,0,3,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVS_M_R,Wetland,219,0,23,11,246,13,0,586,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVS_M_R,Lichens_and_Mosses,2,0,0,0,0,1,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVS_M_R,Permanent_ice_and_snow,7,0,0,0,5,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVS_M_R,Non_Wetland,5,1,0,0,2,1,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVS_M_R,Grassland,0,20,126,36,137,146,0,557,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVS_M_R,Bareland,188,17,0,61,67,15,0,219,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVS_M_R,Water,468,39,258,38,0,160,0,1056,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVS_M_R,Forest,616,79,440,144,217,0,0,1150,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVS_M_R,Built-up,303,9,310,0,55,52,0,279,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVS_M_R,Non_Water,2,0,0,0,8,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVS_M_R,Shrubland,138,7,88,33,66,50,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVS_M_R,Cropland,892,0,496,247,226,221,0,825,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVS_M_R,Wetland,222,18,55,2,316,132,0,653,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVS_M_R,Lichens_and_Mosses,4,0,3,0,0,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVS_M_R,Permanent_ice_and_snow,2,2,6,0,3,0,0,7,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVS_M_R,Shrubland,0,0,0,0,0,0,0,0,366,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVS_M_R,Grassland,0,0,0,0,6,0,110,0,373,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVS_M_R,Water,0,0,0,0,0,0,705,0,531,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVS_M_R,Cropland,0,0,0,0,1,0,93,0,336,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVS_M_R,Bareland,0,0,0,0,1,0,31,0,40,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVS_M_R,Forest,0,0,0,0,23,0,208,0,404,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVS_M_R,Wetland,0,0,0,0,8,0,0,0,526,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVS_M_R,Built-up,0,0,0,0,3,0,30,0,15,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVS_M_R,Water,0,0,0,0,0,0,0,0,0,977,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVS_M_R,Shrubland,0,0,0,0,207,0,0,0,0,133,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVS_M_R,Grassland,0,0,0,0,268,0,0,0,0,182,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVS_M_R,Bareland,0,0,0,0,156,0,0,0,0,53,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVS_M_R,Cropland,0,0,0,0,277,0,0,0,0,191,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVS_M_R,Forest,0,0,0,0,295,0,0,0,0,172,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVS_M_R,Wetland,0,0,0,0,572,0,0,0,0,343,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVS_M_R,Built-up,0,0,0,0,35,0,0,0,0,25,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVS_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,0,2,0,0
