Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LQK_M_R,Shrubland,333,132,74,57,54,86,144,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQK_M_R,Non_Wetland,0,0,0,0,0,0,36,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQK_M_R,Grassland,0,252,29,21,33,63,210,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQK_M_R,Bareland,401,136,0,53,62,21,257,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQK_M_R,Built-up,241,123,83,0,28,38,31,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQK_M_R,Water,819,283,211,16,0,88,728,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQK_M_R,Cropland,451,0,110,79,30,49,167,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQK_M_R,Forest,361,125,17,55,16,0,120,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQK_M_R,Non_Water,4,3,3,0,6,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQK_M_R,Wetland,447,215,21,1,141,123,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQK_M_R,Permanent_ice_and_snow,18,0,13,2,2,3,10,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQK_M_R,Non_Wetland,11,0,2,0,6,0,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQK_M_R,Shrubland,148,0,37,37,43,16,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQK_M_R,Grassland,0,0,21,27,57,2,0,190,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQK_M_R,Cropland,713,0,41,175,80,14,0,242,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQK_M_R,Bareland,308,0,0,68,267,2,0,120,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQK_M_R,Built-up,135,0,33,0,18,0,0,91,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQK_M_R,Water,370,0,35,68,0,0,0,232,0,0,0,0
