,0
Forest,13145
Grassland,12430
Water,7766
Cropland,5742
Bareland,4849
Wetland,4377
Shrubland,3364
Built-up,2766
Non_Wetland,1328
Non_Water,342
Lichens_and_Mosses,42
Permanent_ice_and_snow,2
